gene,zy,early2cell,mid_late_2cell,4cell,8C-16C,blastocyst
E2f1,168.720541,160.6556097,153.0179635,90.15323455,17.26611006,25.80898291
E2f7,0,1.170611225,24.22745208,8.762540214,8.656692404,6.443503271
E330009J07Rik,131.838309,161.8588147,148.9350314,13.93262041,0.9411822,0.620355276
E330021D16Rik,5357.691882,10123.89193,312.9256927,39.00548363,188.7813423,5.012993704
E330034G19Rik,2053.803641,2399.616706,138.6545091,3.507101145,38.11141312,1.539624407
E330034L11Rik,0.013085131,0,0.527273604,0.598528534,0.756730875,0.418740241
Ebf3,2.88634778,1.672451043,1.340683865,0.004413158,0.297340213,0.074502243
Ebp,0.958673268,0,20.04475843,74.14750485,72.65710239,113.6436159
Ecsit,6.268373459,2.335030841,21.18311868,146.9801231,93.16940775,41.73667433
Edaradd,0.136188211,0.604391039,2.210541378,7.121263047,3.607694811,3.044329707
Efcab12,12.5743239,13.30937591,15.84800058,3.540229406,0.826092138,2.815084204
Efna2,4.660393229,3.523690947,1.853092663,4.448515762,12.84602442,9.508712157
Efna3,0.210106937,0.197671971,0.089783077,0.036264562,1.805391223,3.430382394
Efnb1,6.069992218,2.054297682,1.365571919,3.035767722,0.145073972,8.115088109
Efnb2,55.1092886,46.85163338,267.1737117,100.4949019,30.99055613,84.76068962
Efr3b,63.91945928,52.69335242,22.46776493,7.124277999,1.17560967,1.242166933
Egf,19.18633664,14.78529607,3.704215768,2.627598718,2.631063497,4.712786892
Egr3,0,0.339195568,0.2269379,0.007693855,0.002709011,0.229803014
Ehd2,0,0.012553748,4.441670674,29.51772915,4.857940816,1.586742159
Ei24,16.7568285,25.37640236,522.4668984,715.8967029,246.3187504,83.8771656
Eif1-ps1,9.914325625,6.790476256,21.32748596,20.69970112,24.34257757,21.48765987
Elavl2,377.0440985,460.3199522,392.3487728,29.19454659,6.750121631,2.862424824
Elf1,87.93650728,100.4804745,85.30711258,54.55094284,11.90585658,17.51493537
Elf3,0.592020072,5.848440692,29.19063486,4.908965924,201.0549417,874.8669959
Elf4,3.953411081,19.05101415,8.498472146,11.81408843,4.692935166,20.5961287
Elk1,6.949186345,12.01501499,9.788764201,23.96936249,5.132870435,3.86101935
Elobl,754.1054716,483.6215374,219.8040477,256.4197187,370.6174677,173.4114871
Elovl3,2.528214943,1.952194826,3.222087416,0.757045051,1.360643801,0.001768739
Emc9,0.208821924,0,2.80152067,1.049530149,5.896246798,12.7317953
Eml3,0.23710819,1.712747784,23.15540126,14.1475652,10.46304467,9.81108224
Emx2,64.30656543,29.04013502,13.71107276,0.939429771,0.563602411,0.050440374
Epb41l1,0,0.009459377,0.367168033,0.013136014,1.552750178,56.0581051
Epcam,1.192196933,3.137681996,128.9497968,43.61120006,25.57954437,524.0676304
Epha7,1.54098457,2.252297292,3.090821683,0.9205517,0.554515869,0.008817379
Ephb1,3.683806971,2.655181252,26.20823103,0.618404252,0.493722047,0.007664566
Epm2a,6.752460182,3.571171558,23.26637978,37.06826606,28.74632441,0.435644707
Epop,0.86624764,0.219283224,0.523465139,11.9825531,10.86637587,76.54465782
Eps8,191.1260579,271.9363172,134.1353247,19.07391591,1.066485488,10.63032925
Erbb3,25.57163978,16.98443112,27.91906212,8.94690701,19.23976288,141.9849375
Erlec1,6.880316787,5.039257152,6.290907412,3.920953268,7.472385725,17.17885222
Ern1,526.2633849,459.2057128,172.2863686,67.2229441,15.16441366,4.436856645
Esyt1,23.37668265,30.90505668,129.0695937,29.92679172,20.73657747,51.99063051
Etnk1,17.86483015,12.56764447,19.46238149,246.937327,65.12397006,101.4806969
Etv1,2.099843277,5.357053919,1.687199688,0.015332372,0.042392312,3.096098811
Eva1b,0,0,0.339395407,0.297419874,0.01443087,0.57537345
Evx1,4.237226044,1.21217482,1.658533327,1.981860012,0.900413109,0.146449269
Exoc3l2,0.733759855,2.485471798,367.1093098,353.0502533,14.7625681,1.129638082
Ext1,145.3723027,109.7660337,48.48227602,28.04972242,5.456810248,16.93182425
F12,0,0,1.01174779,0.684118415,0.566862909,0.002030627
F530104D19Rik,0,0,0.407626514,0.255985736,0.405557665,0.001148021
Fam117a,143.9211702,109.7420402,71.37094749,22.82260381,1.142138726,18.29896684
Fam122b,38.13038838,46.79739358,8.391800651,21.29389955,14.64034318,31.93164996
Fam160b2,5.080534099,2.694790927,2.72218418,19.34289193,26.49170197,16.98800839
Fam169a,35.63961729,56.49197697,51.50395328,42.02120894,19.16315189,26.43323435
Fam169b,0.943148439,0.248679826,9.630541813,17.45720057,4.249847014,4.780025507
Fam184a,23.94099158,35.79749939,39.03030453,17.75053482,0.181395018,0.060245532
Fam189a2,5.131450889,4.33051169,2.665516877,0,0.622262948,8.315366285
Fam199x,387.6401357,414.9789609,324.7709381,48.04048889,2.572237366,1.516084134
Fam20b,3.144334391,5.326515224,14.45972714,48.34402674,31.67259369,30.7081928
Fam222b,227.5114644,213.6927986,183.1254142,46.23344877,12.11434561,20.40336523
Fance,16.73322557,13.70413824,12.63382121,21.26035254,19.38705993,13.68164699
Farp2,20.38886787,25.74112396,9.881849082,11.93896438,12.32624517,4.775394868
Faxc,1.403758696,1.958963435,1.242287447,5.302418348,2.901396083,0.756099753
Fbh1,105.3237091,195.7441475,88.22500441,13.82744205,8.995954857,37.19024223
Fbrsl1,694.8938396,629.6523979,709.1371849,190.4248548,142.6933574,41.21198934
Fbxl19,48.16359338,37.90142288,30.47365032,6.414076257,5.694532565,10.72568233
Fbxo2,0,0,0.427451005,1.335774335,0.576295807,2.940280572
Fbxo32,0.305785265,2.148664648,0.012792296,4.739962141,1.971533748,1.823097509
Fbxo34,154.4911393,133.0769416,179.2229953,198.5608614,53.78005764,6.324620625
Fbxo44,0,0.025107495,3.373472098,0.00612057,1.540911382,3.413301737
Fbxo45,8.953449622,3.783371324,110.5672629,86.2594116,29.89975974,16.25905604
Fbxw21,94.28540779,90.18491352,28.81050999,18.57105215,6.625716284,0.254248432
Fbxw28,746.416939,1062.341727,129.6024624,13.4899921,13.29393186,0.810345095
Fcgrt,0.375730167,1.217707348,5.498260868,11.67469555,12.87052653,1.170452263
Fez2,12.9040098,13.11653907,7.064773536,21.8525747,9.521090997,43.79141456
Fezf2,1.732305907,1.552112872,1.965961162,0.205135955,0.004589863,0.009896408
Fgf12,0.059820666,0,0.001093622,0.007957936,0.029036209,0.004252137
Fgf4,0,0,8.730186595,91.38551188,24.32294563,41.82198203
Fgf5,0,0,0,0.71919802,0.777773613,0.004413462
Fgfr3,0.836493861,1.254162392,1.356502755,3.356134407,10.07214023,3.439267662
Fgfr4,0,0.47563162,10.18331427,49.29598204,15.41086379,27.12626531
Ficd,0.15789453,3.653914507,303.3500844,116.5473956,59.02164094,2.102135302
Fign,0.128098684,0.016667083,1.511441934,0.004361428,0.007867271,0.051038141
Flot2,36.27024785,19.4889919,9.613830702,6.091387634,12.22346996,52.54799945
Fmnl3,291.0587413,409.9493233,195.082498,31.04696633,21.36605631,29.25995887
Foxc1,16.92556908,17.00859864,16.7407671,6.992133572,4.115295858,3.031858285
Foxd2,0.793455846,0.308384831,0.149958537,0.074236439,0.003352882,0.018636221
Foxd3,0,0,0.01084244,0.004361428,0,1.281562751
Foxf1,0,0,0,1.698709044,3.523477481,0.02238993
Foxg1,0.300303276,0.65493403,0.041358514,0.004413158,0,0.001780251
Foxk2,168.4125569,229.1772859,161.1900823,53.90523919,8.276383277,20.2688039
Foxm1,157.7857734,250.9117017,331.1412369,126.8658602,24.60097042,31.26376545
Foxo6,5.722743669,0.881355548,0.116936066,0.582470522,0.413171169,0.219384562
Fpgs,426.3217209,353.1374483,189.2658298,191.6500606,57.08407047,42.11404338
Frat1,0.026170262,0,13.61963465,129.019331,28.00218506,8.057358475
Frk,8.332616713,16.12993029,34.39900085,2.921513269,1.274370978,24.68530307
Fscn1,0.415785658,0.693606462,26.16116902,44.26237585,9.412411177,32.08774343
Ftdc,26.42440045,25.16628893,9.800197926,4.288432787,1.79397146,0.289359854
Fthl17f,0,0,31.47390381,33.86724671,4.093572498,1.333596437
Furin,64.9897904,10.68540871,8.124758249,13.6091614,35.05061841,53.52756873
Fzd1,0,0.018918754,1.096006817,0,0.005942123,0.002513524
Fzd2,0,0.012553748,14.44177832,13.40291972,0.007544507,0.002508645
Fzd4,0,0.223757796,37.87782265,13.12563934,0.474726631,0.78829929
Fzd7,30.17706035,16.37152008,200.131214,32.94975245,1.621295807,1.363805519
G530011O06Rik,0,0,0.005247333,0,0.258088626,0.278974378
G6pdx,660.0666204,774.4571927,262.0986719,25.38627506,15.95199101,26.87114713
Gabpb2,33.62944099,37.08507709,53.47880509,80.04681631,25.38766371,31.00985435
Galnt6os,0.841834955,0.182769304,0.688536431,0,0.060974415,0.00459639
Galnt7,0.201894748,0.220105713,0.301595516,0.625665692,3.132264142,5.145851083
Gamt,0.081712927,0.54474945,0.173473149,2.68351901,3.290480827,1.850179978
Gapvd1,53.09611918,56.52842302,80.19618669,191.41263,88.76966802,115.2857531
Gata1,1.847831483,1.693285132,76.54709846,187.1515984,83.73477215,11.76374614
Gata4,238.6509578,159.5513532,181.6941043,218.7202981,37.18938561,18.40388398
Gbp7,25.43566181,42.84268095,16.07894623,4.034105846,1.729520402,0.021813961
Gcm1,0,0.081874792,0.036364738,20.21907232,0.416321116,0
Gcnt4,66.59313548,61.42771526,4.477758396,1.09090677,1.110385879,0.200540593
Gdap1,652.4891262,770.0516682,856.8985995,121.7336399,5.473077232,0.830808862
Gdf11,0.97352813,3.024964377,4.475866393,27.26609531,5.801391947,1.428914029
Gdf9,1720.88087,1052.17181,192.9990644,34.59747508,33.13610484,3.820164697
Gdi1,35.32856813,72.31476014,14.66588712,0.787475757,5.246038394,47.77791452
Gfra3,32.28661408,16.40709972,15.85016866,20.07523549,6.747654562,11.89237952
Ggt1,0.856708894,0.321301683,0.03284382,1.285319619,25.58132082,104.73471
Gid4,45.558599,77.19612601,114.0671525,47.80865541,58.85727349,51.46734914
Gins3,13.52691064,9.292043067,19.7433949,86.62832916,9.282999585,17.47128743
Glcci1,1.930885908,0.645255246,2.461222071,0.18273585,0.005004641,0.006852975
Glis3,76.01986919,104.6478464,121.3686222,5.35023023,1.300277365,0.471650077
Glod5,0.179461998,0,3.364097355,5.482250118,1.42709604,0.0753333
Glrx,178.4425237,81.13411996,12.19030488,0.205345986,2.432375347,290.7357842
Gls2,2.90900117,2.360741546,4.246856833,47.11645029,28.94811443,20.21453299
Glud-ps,1.755998477,1.317625502,1.793040905,2.736448828,1.98799137,8.583769541
Glud1,76.33471729,51.73084462,62.80913677,81.47984629,55.53285449,264.5202978
Gm10268,0.906271499,0.254530305,1.002747839,2.942015869,5.440457896,3.017139555
Gm10353,0,0.028693176,0.46070242,0.045884578,0.010587614,0.007206923
Gm10382,0,0,0.129064475,0.021807141,0.003503757,0
Gm10419,21.87848459,21.4552742,2.618137425,0,2.485298395,0.026020912
Gm10436,594.0351139,825.6229361,332.2828835,42.13405863,6.442396253,0.293838013
Gm10482,0.81806447,0.584142033,3.445888403,1.32729805,0.149972853,0.006717766
Gm10522,0,0,1.280985572,0.112743721,0.038653741,1.104188408
Gm10540,0.337644471,0.076437511,1.836281053,6.696330378,12.14491527,4.184379062
Gm10602,0.486042911,0.129119293,0.559960071,1.584715227,0.080891378,0.49982709
Gm10687,0,0,0.549827162,0.006462375,0.226415166,0.049213285
Gm10762,0,0,0.010384278,0,1.143117404,0.314291741
Gm10851,0,0.484452065,1.479086574,1.050953346,0.245306166,0.551855971
Gm11131,0.031243559,0.429001728,2.221208043,8.328127651,0.0719717,0.302861698
Gm1123,0,0.238521205,0,0,0.002546624,0.077206133
Gm11425,0.178751426,0.03026173,1.771067956,9.123854544,26.79588342,26.86097787
Gm11491,0.014561203,0.009459377,0.181191027,0.005710495,0.027551267,0.026814096
Gm11532,0,0.643237631,0.57566104,0.15695303,0,0.068886379
Gm11544,0.035249476,2.837392543,452.8946321,154.5545068,13.23682899,0.001081429
Gm11546,0.062487118,2.358001964,231.8220294,21.77741183,29.87869131,0.485773027
Gm11626,0,0,0,0,0.002546624,0.009884623
Gm11639,2.43622383,5.355738387,8.59283738,3.602759085,2.903936349,0.817871736
Gm11659,1.859605061,0.555145543,0.519636557,4.13404123,0.510594792,0.307581312
Gm11961,0,0,1.150056354,2.300363009,0.311731842,0
Gm12097,0.767996426,0.508067855,0.219640722,0.283450745,1.074163185,1.660177712
Gm12250,0,0,0.338342885,1.810184846,0.397337908,0.793023056
Gm12335,0.686532374,0.179525337,2.387916921,9.493776018,16.07447284,6.4402316
Gm12345,0.274588528,0.96367799,2.167938782,2.416686661,2.465985405,2.074658446
Gm12362,0.007280602,0.024341922,0.779305289,2.966437111,5.296115251,1.874089997
Gm12444,1.626207955,4.504790134,14.99224381,8.963344965,8.731594726,4.987564381
Gm12445,0.145231698,0.182854616,0.542774693,0.279418061,0.412267299,0.340362867
Gm12504,1.593456323,2.201641462,13.90424293,41.24142786,124.0589049,72.87992099
Gm12612,0.519490887,0.928046878,130.3466182,23.52314784,4.798593905,0.879111297
Gm12622,0.013085131,1.421473177,443.8224653,650.6199575,290.5705978,46.64920616
Gm12623,0.195704745,1.302272692,215.251295,50.20711151,9.924077271,1.630867989
Gm12643,0.649241681,0.270915442,7.276442777,20.72284621,41.95865461,35.92855486
Gm12727,0.600878715,1.495412245,92.25643006,289.2333746,409.0912785,164.6011496
Gm12778,0.094013811,0.01356834,0.999120136,3.01254843,8.383149638,7.518297784
Gm12823,0,0.035089197,9.931873752,0.402921001,0,0
Gm12845,0.64651712,0.529359292,64.52464182,52.34904793,3.469110429,0.112892842
Gm12901,0.397584764,0.043256303,4.939373836,3.454027729,2.396264388,1.383558504
Gm12945,0,0,0.002292334,0.119548232,0.015815948,0.04685752
Gm12997,0,0,0.614231335,0,0,0
Gm13007,1.224166668,1.928592769,40.54975904,31.42400723,46.76761362,84.70464661
Gm13066,0,0,0,0,0.002743777,0
Gm13226,2.924736945,0.700361579,13.49168512,31.30185407,58.89977366,53.4808461
Gm13310,8.686928407,7.612775288,11.4769701,16.73517713,21.0720216,10.96711972
Gm13337,0.166891249,0.115791817,0.402462226,2.716521598,7.416544502,2.540949041
Gm13340,1097.40455,1077.02943,4033.960486,4379.711844,2282.526442,5986.197829
Gm13341,282.4285618,253.0593011,991.3649977,1256.391904,1169.832927,1841.034509
Gm13430,0.548724123,0.110210866,2.971806083,10.1417683,17.36353827,6.271811167
Gm13532,0.009079214,0,2.533655511,6.221945284,12.97138977,13.194913
Gm13612,0.132749682,0.031783529,0.589024232,7.467363317,7.321039914,4.410038726
Gm13642,2.777176073,3.920220225,23.16307472,26.55472885,27.20327056,13.66994943
Gm13684,0,0,0.335651971,0,0.015279745,2.062962296
Gm13695,2.896096905,2.768295081,7.787165526,6.740688355,0.791350957,1.073686388
Gm13696,0.013085131,0.190373596,12.72867219,7.115104172,0.921654967,0.962807256
Gm13743,0.982914832,0.339251837,2.332026581,3.142873022,3.379154066,1.042946117
Gm13904,0.070498952,0,0.294059909,0.949594539,2.64410852,2.448939476
Gm14044,0.614286386,0.160458834,4.383593683,17.37723588,41.57124635,37.2301152
Gm14122,0.547336761,0.462631429,6.000561971,6.261887217,4.672999264,2.238577138
Gm14124,0.422810624,1.922787515,1.776609424,4.109012962,2.447143748,4.094138915
Gm14247,0,0,0.113121722,0.917936787,0,0
Gm14300,0,0.009459377,0.14009078,3.775926079,7.518419739,3.134801999
Gm14335,20.11485498,21.47257194,41.57059541,37.87083327,15.8130806,8.761496899
Gm14336,0.03692253,0,0.286983463,1.290597531,3.303676394,1.83863733
Gm14400,0.232696139,0.4900689,3.146285145,2.714752426,1.244930329,3.616720129
Gm14541,0.060759929,0.309174735,3.137798181,6.366642136,8.288304863,7.161381157
Gm14633,0,0,0.062334405,0.207151214,0.046009179,0.101727336
Gm14798,0,0,0.097784548,0.006462375,0.010405708,0.002347524
Gm15148,0.239425203,0.244097395,8.906710302,16.43807959,35.9137418,25.0390472
Gm1527,0,0.070178393,5.973594967,2.017848824,0.048231044,0.000360476
Gm15286,42.71127828,70.96332983,21.78960889,23.07706444,15.35466956,6.343204113
Gm15464,0.576955164,0.609109461,1.989458287,4.528193986,10.06598689,11.08180822
Gm15469,0,0,0,0,0.031620373,0
Gm15528,0,0,1.493510808,3.728495448,3.537068462,2.55379745
Gm15583,5.590915337,6.472167537,3.899665458,2.971110698,2.663196865,2.907918778
Gm15779,0.118710559,0.075942878,1.329326175,3.04840065,6.753381845,5.502126978
Gm15900,5.239362212,5.317613872,6.017893157,5.736883817,1.188021667,1.25835711
Gm15918,0,0.406295485,0,0,0,0
Gm15975,18.406554,16.58413401,21.87957895,7.365762302,8.47322088,5.677850185
Gm16534,0,0,0,0,0.000848875,0
Gm16845,20.59714006,17.60487384,8.895658293,0.721810359,0.244766961,2.347515407
Gm17060,4.075004064,4.413190857,4.133413065,10.80066004,20.58418878,11.92184557
Gm17077,0,0,0,0,0.02063254,0.006332446
Gm17233,0,0,0.002076856,0,0.004244374,0
Gm17241,0,0,0.461598227,0.568989484,1.35899104,1.436486725
Gm17377,0.63744781,1.671793381,1.71964193,1.383097585,0.39984855,0.576843186
Gm17705,0,0,0.002129401,0.05953009,0.023546715,0.024904503
Gm17751,22.856588,44.78025369,19.81493749,2.23872011,0.003201736,0.006768209
Gm17753,2.48255764,0.515444457,0.627130335,0,0.014408358,0.043909931
Gm17772,0.314058497,0,0.140612592,0.173286966,0.033321068,0.054859542
Gm17895,0,0,2.093346025,4.4299853,0.226898164,0.004798027
Gm1833,1.218556831,1.297061689,4.60291428,3.656892494,1.620582284,0.301583699
Gm18335,0,0,0.12198489,0.031659379,0.111067658,0.152298088
Gm18726,2.078145549,4.673513128,6.433915512,4.359008025,2.368000472,1.632199129
Gm18856,0.15141656,0.590705198,99.18621241,9.563860325,0.898285138,0.254320796
Gm18899,0.116446561,0.171425585,0.61281668,1.234248387,1.616325504,0.353442368
Gm19209,7.088451321,7.507598071,17.63396599,16.05959793,6.081257659,3.80821111
Gm19224,0,0,0.005850557,0,0.00080104,0.000735436
Gm19243,0.007280602,0.008597656,3.828428552,9.668711491,17.66236087,15.65221311
Gm19366,0.154239489,0.091185599,2.618133508,4.903429055,9.276563996,8.086437323
Gm19409,0,0.007674839,0.007468406,0,0.198297158,1.322042182
Gm19705,9.482730074,11.2204086,5.14914277,4.968226393,0.894590666,2.541286616
Gm19744,0,0.087241001,0.002292334,0.008826315,0.006741378,0.001414366
Gm1980,0.013085131,0.007674839,0.118636569,0.310492956,0.108449564,0.131412655
Gm19807,0.210320084,0.464234889,0.912123218,3.826149592,4.785578396,2.974619078
Gm2042,439.464155,623.6632307,255.4972736,31.06928555,4.040226981,0.382853371
Gm20541,0.04432869,0.646815368,8.73897041,16.13047855,4.213005061,16.84204998
Gm20690,2.528618357,8.272335735,5.671299643,6.930873204,0.534653247,0.003384105
Gm20712,3.229058215,3.911295682,3.444728384,0.53316999,1.544631205,1.054121767
Gm21178,2.518179004,4.547735776,7.413122766,8.205072284,20.76535387,12.96383398
Gm21378,1.954763606,1.686072812,6.039894158,3.098950458,1.090600284,0.461356951
Gm21691,0,0.047877937,0.002331461,0.038469274,0.00169775,0.200993063
Gm2174,0,0,0.01146167,0.021060815,0,0
Gm21818,1.496466848,2.254333302,115.7159567,4.759966029,0.180110415,0.010187844
Gm21985,0.273522269,0.159807323,0.287894444,0,0,0.00033841
Gm22767,0.137474661,0.321762131,0.541601623,0.495310751,0.069431669,0.142650071
Gm23751,0,0.008597656,0,0.010835494,0.173370621,0.728305036
Gm24193,0,0.004970684,2.322253438,0.375622014,0.4604241,0.032265427
Gm26461,0.240693245,0.136280318,0.799315983,0.825998619,1.027958136,1.275817915
Gm26511,0,0.86553352,1.427476776,0.161665828,0.378209475,0.227481567
Gm26520,0.385527276,1.147037374,1.225593554,13.46856597,0.281987362,0.023557635
Gm26533,0.196282083,0.069049789,0.265330913,0.151799466,0.565994318,0.268369973
Gm26644,0,0.29764577,0.036677345,7.352083164,1.994192601,0.037828038
Gm26674,0,0,0.191547257,0,0.008565302,0.085926788
Gm26691,0.241703931,0.3581254,0.055976667,0,0.000810071,0.006045298
Gm26737,0.675140165,0.44260006,0.173952949,0.142703273,0,0.47996817
Gm26749,0,0.009459377,0.151554863,0.151262171,0.183038577,0.301396109
Gm26770,0.409242851,0.934892421,2.018131883,0.433419749,0.297326544,0.0768649
Gm26822,0.552079842,1.063362392,0.21880242,0,0.004246326,0.017199422
Gm26952,0,0,0.034159698,0.06045918,0.018176123,0
Gm26995,0,0,0,0,0.036444336,0.00134822
Gm28528,0,0,0.009076765,0,0,0
Gm28875,0.874877241,1.092119176,5.881794567,72.95980759,14.65846451,5.892382921
Gm29050,0.007280602,0.205375338,0.144734474,0,0.01689932,0
Gm29100,0,0,0,0,0,0
Gm29253,0.021841805,0,0,0,0,0
Gm30155,1.044460106,0.793859245,2.771690588,4.366418513,9.18748475,2.865327111
Gm30738,1.039334925,1.749579443,3.682124731,7.715712653,7.311750038,2.478691699
Gm31805,0.090670262,0.345742147,3.245136442,1.499064089,0.227703556,1.441043554
Gm31907,0,0,0.871230248,0.102467524,0.002812399,0.023334993
Gm3200,0.082798715,0.063431811,0.583427453,0.409842527,0.614419128,1.257597311
Gm32717,4.0508459,5.440617459,62.00306709,17.26973797,5.939109205,4.399607672
Gm33508,0,0.815796904,344.274189,613.7019124,78.05321198,0.011639799
Gm3436,0.180438087,1.264305009,1.525001572,1.997931257,2.000819485,2.838779506
Gm364,20.07635175,7.483219125,5.804632861,8.200694929,1.792091442,0.052237753
Gm36936,0.236747702,0.03444443,1.996707074,2.020325099,1.799319148,1.70484233
Gm37009,0.016556797,0.007674839,0.600686381,1.206731615,1.814023558,1.233908155
Gm37060,0,0.334537755,3.381381326,1.342408427,2.595084096,8.168792694
Gm37116,0.026170262,0.100429981,1.989398161,3.29646705,3.051927292,1.94469149
Gm37145,0,0,1.066596618,0.013435373,0.486357236,1.758193214
Gm37255,0,0,1.47080814,0.011420991,0.636401619,0.365131527
Gm3728,0,0.011696399,0.752918826,3.970846616,0.006627698,0.000588701
Gm37415,0,0.017685571,7.832210616,0.161584614,0.030809661,0.052663109
Gm3744,0.175139472,0.243966825,2.532375548,9.881991538,12.63369448,11.50721548
Gm37486,26.92020337,35.05192816,55.71714243,56.80193578,45.54300135,22.98099261
Gm37639,0.014955167,0,0.843559575,2.126048335,0.205647167,0.226661414
Gm37733,0,0.028363482,8.836273414,7.370338882,7.165955118,3.121882685
Gm37738,0.027237642,0.102636472,0.97958231,0.012189797,0.915496285,1.43141308
Gm37902,0,0.023392798,2.487364329,0,0.916956582,0.645735126
Gm37931,0,0,0.261073544,13.42019851,2.026876571,2.414780492
Gm38025,0.162645286,0.42604354,0.478314753,0.086485929,0.003038907,0
Gm38166,4.802251577,6.430397635,7.145409516,10.15286496,6.07715357,7.145363019
Gm38317,0.157021573,0,2.215088111,7.062715544,4.399309774,2.136633716
Gm39307,0,0,0.800623977,0,0.004244374,0.048324194
Gm39326,0,0,0.001093622,0,0.017826369,0.105542775
Gm39662,0.265442692,0.109298681,0.701491961,0.410693088,1.256717563,0.389413153
Gm40910,0,0.16717898,21.2527284,2.283140713,0.193569371,0
Gm42067,1.794381096,1.514210671,5.224947474,18.40275333,6.824636445,8.351166573
Gm4247,0.515062671,0.552336526,0.823218565,0.516929154,1.417380457,0.603099107
Gm42559,0,0,0.55860489,0.57282237,0.794571011,1.43049295
Gm42573,0.03692253,0,0.384120476,0.656506735,1.843312397,1.051238939
Gm42826,0,0,0.00123784,0,0,0.00402391
Gm43025,0,0.044548574,7.479962063,0.780560644,0.196745818,0.015125668
Gm43323,0,0.087241001,0.061604952,2.537004109,8.657763749,10.73043113
Gm43592,0,0,0.073244711,0,0,0.015454057
Gm43696,0.027237642,0.199336268,1.531022067,0,0.929623058,12.61380834
Gm43756,0.013085131,0,0.081901417,0.174406534,0.545808157,0.102783765
Gm43860,0,0,0.729811317,12.65478779,3.148558872,2.399921531
Gm43984,0,0.023392798,1.602828564,2.606092523,4.496681307,3.380341395
Gm44172,0,0.232963998,8.329990817,11.68096451,1.381508085,3.900838425
Gm44187,0,0.011696399,5.344026979,1.854356422,0.724799525,1.851279521
Gm4432,0.195164256,0.353899791,0.939809639,1.980427865,1.665653906,0.841977011
Gm44429,5.64449239,12.71707699,10.3676456,11.11054753,9.216293684,5.293312606
Gm44609,0.425635804,0.692431174,3.950414122,7.197487619,17.31551864,17.69323111
Gm4462,0.588617229,0.125930182,21.85409715,15.86929535,49.81406742,57.27016878
Gm44660,0,0,0.225663573,0.059129424,0.009081485,0.001664541
Gm44705,4.929995105,3.999219774,9.437350704,10.43836506,11.75110344,11.45934631
Gm45234,0,0.011696399,0,0,0.15474105,0.116949346
Gm45593,0,0.15922648,5.580473704,0.011385773,0.00169775,0
Gm45731,0,0,0.007434576,0,0.433811695,0.973475941
Gm45752,53.97055633,72.61327411,170.933063,189.0874362,12.63202118,0.99062887
Gm45828,0,0,0.036136,1.444856574,1.32287867,1.223684775
Gm45855,0.075643672,0.036987445,0.961261185,2.792048554,2.589815196,2.195997583
Gm46209,7.114127797,1.858820963,4.400216713,13.54238767,24.16281016,22.56317464
Gm46350,0.007280602,0.012305118,0.816779486,0.246572106,0.316801491,0.074641458
Gm47037,0,0.125800513,29.24649859,3.340363546,1.337556183,0.070106154
Gm4707,1.495122947,0.160301032,8.040125273,3.652812188,2.332548603,2.733567316
Gm47184,0.34484516,0.578014006,1.380356521,0.842266748,0.213866721,0.06464613
Gm47205,0,0,0,0,0.002512194,0
Gm47299,0,0,0,0,0,0.000609857
Gm47484,0.058244812,0,1.663180073,2.649071288,0.225570871,0.111712703
Gm4756,0,0.103831356,3.426823024,10.53211199,1.695629462,2.288444058
Gm47648,0.320346468,0.083547976,0.98201239,0.156574438,0.205974243,0.033373184
Gm48143,0,0.123163767,0.525575977,0.519124764,2.939942989,2.777626328
Gm4824,1.049168897,1.014838631,2.514459273,5.398780818,16.10180398,17.27674417
Gm4828,1.244756596,1.137249549,2.763045479,7.405918581,15.78186231,19.87899411
Gm48306,0,0.046785596,9.807222585,4.128529405,0.012512278,0.007313072
Gm48496,0.219708208,0.428376382,0.520434007,1.130724178,0.860708981,0.348197464
Gm4850,0,4.173742725,500.0634324,173.1526134,0.281516518,0.000676821
Gm48559,0,0,0,0,0,0.006562961
Gm48582,0,0.005131824,0.031128822,0.008826315,0.454649449,5.337916953
Gm48678,0.143665794,0,0,0,0.248124854,0.795734735
Gm48690,1.519830333,0.758246305,4.132106229,15.42343146,17.53125217,14.97688438
Gm4870,17.70371258,37.82617869,22.21270233,41.28961643,37.8541586,8.744665978
Gm49220,0,0.76584738,0.919920954,0,0,0.082247542
Gm49492,0,0,0.006944178,0.004459477,0.001341802,0
Gm49494,0,0,0.002292334,0.195858228,0.162664054,0.21543381
Gm49513,0.021841805,0.084038058,0,0,0.020947309,0.001472106
Gm49864,0,0.152053186,0.653541167,5.556096587,2.320805524,2.14055205
Gm49887,0,0,0.210821498,0.074530676,0.222721559,0.122643239
Gm49926,0,0,1.166257239,1.70758058,0.229632056,0.801069904
Gm4995,1.185569963,0.437671873,3.483686144,4.510889962,8.767159537,6.796711377
Gm50069,0,0.068781245,0.763457565,0.909373,0.195629343,0.095731852
Gm50088,0,0,0,0,0.028761796,0
Gm50120,0,0.087241001,0.063039187,2.958369227,0.216787598,0
Gm50332,0,0.024250147,10.09519802,2.38586906,0.01283693,0
Gm50394,0,0.046785596,0,0,0.00169775,0
Gm5075,0.45562124,0.012645523,2.11534921,5.270518457,14.63529815,11.19773345
Gm5160,1.173608906,3.723796102,2.056403555,4.110664487,9.520154862,14.15785392
