gene,dux_0h,dux_12h,dux_24h,dux_36h,dux_48h,dux_72h
BC034090,4.262628623,2.862406341,3.57945155,3.533768278,3.535949766,5.692302817
BC049715,1.068261241,0.848956253,0.777152549,0.916422984,1.248051654,2.595453025
BC065397,9.048479893,7.280747934,8.848262605,13.8216107,13.5099713,19.02896395
Bcam,465.000585,347.7660306,469.3110445,643.3709645,775.4371465,1029.122936
Bdkrb2,2.137851859,4.594445016,9.931971819,20.75412115,21.57205329,22.65214866
Bhlhe40,35.14357979,59.95670456,45.90757109,70.40500738,117.1246763,153.9936028
Bmp1,10.9815414,7.249142913,10.08300235,12.97677456,11.78505776,19.97451711
Bmp7,18.670615,9.077477498,19.79435266,33.36181156,36.6633176,38.4938068
Bri3,70.69367065,40.61682447,66.77268708,102.5725425,113.7817685,123.2070801
Brwd1,150.2662689,173.4743547,223.8674209,286.6220012,276.0649767,326.5843603
Btbd11,9.280416046,11.7625526,12.64635228,17.59459206,15.45973311,19.68314578
Btbd19,24.32336702,24.13668607,22.70443567,25.42972654,31.8637929,40.19768947
Btg1,114.3399848,48.52652671,95.18485898,121.3099563,177.6194248,252.5965959
Btn1a1,0.666179504,0.348022537,0.981055859,1.145474638,1.362854721,1.459160044
C030015A19Rik,2.900889259,1.368461844,2.554932713,5.03912551,5.053254182,5.289009814
C730045M19Rik,0.670645717,0.219270862,0.167375704,0.353336264,0.519235739,1.812317462
C77080,146.9357799,102.9151735,120.7347819,156.400011,165.7536719,220.047453
CAAA01118383.1,6.016948706,9.819439791,11.67584479,15.20305357,17.83148392,17.88676177
CAAA01147332.1,1.594726327,0.938830705,0.722838232,1.338932908,1.57265922,1.817881875
Camk2d,8.822123202,8.659082382,7.569185844,13.95582873,12.4619935,18.96806221
Card10,21.46041598,28.79059868,28.50312373,49.97069481,57.04883692,74.48375208
Cask,9.528285208,11.21612593,10.79282027,13.62827707,13.59967617,18.67120802
Casp2,39.96096437,20.86500914,22.39109814,31.27742646,29.38539977,42.31508494
Cbx6,59.61854759,55.2802175,55.29209712,96.88604222,94.46607923,114.5804102
Ccdc15,11.17072326,9.227481449,11.99836105,16.84210879,14.11144083,19.12349571
Ccdc38,5.130596856,3.304676723,3.69118884,4.123038751,5.167397169,6.937901657
Ccdc84,21.24883579,9.056463743,11.59967498,19.37936122,17.96510671,22.10543328
Ccdc88c,50.61855269,81.43147574,70.53761597,96.75180006,100.0768829,138.8516588
Cck,0.508581239,0.279486477,0.500801884,1.188082171,0.841589873,1.685707258
Ccnl1,68.38116393,47.15306355,68.76130592,74.78606366,78.0145257,98.38850253
Cd247,0.448600199,0.222984217,0.1920032,0.590558271,0.356636472,1.129587393
Cd38,8.258917531,10.06741668,11.28123712,13.5313537,15.89458869,18.16661064
Cd55,19.60008833,13.70888058,16.71954612,19.93724422,22.18523168,33.22335603
Cd68,46.26282582,32.29573383,37.17639759,46.20975607,58.86392727,66.27998589
Cdh4,1.473549138,3.100502744,2.769457757,5.261652624,5.252800028,8.643133511
Cdkn1b,40.9117698,38.93885683,47.27810015,54.44245418,64.5654916,67.74301755
Celsr1,63.77999559,46.61348412,56.6969655,77.30577277,78.21636584,111.6440132
Cerk,6.11528985,6.879034478,8.979177274,15.73350478,16.75904546,17.34381088
Cers2,17.75070484,16.53297404,20.66391824,29.26484645,35.71063333,40.44907082
Chrnb1,3.914825045,3.269038256,4.045660095,4.686141774,3.678446998,5.856346372
Clip1,23.40155533,20.82366105,27.03959028,40.12276222,37.61062162,44.74117618
Cln3,15.76864049,17.63238475,26.11146086,49.59249507,51.9211074,54.60668017
Clptm1,116.5675308,109.0835099,140.1400346,165.4289511,195.0909601,222.9585602
Clstn1,183.6041722,147.29039,200.5188914,357.5600974,402.5358055,469.3558105
Cmip,74.32340636,52.97534779,68.50046778,88.12858947,76.56038362,97.36967369
Cmtm3,2.661813453,4.739716619,5.795231369,7.258972978,7.442276787,8.287525204
Cmtm7,24.53844242,32.35073555,34.31902652,34.45796138,46.75151957,50.04008991
Cnot8,98.35298989,73.87471039,114.2983049,181.8588653,216.3464469,225.8940039
Cntfr,12.05419133,15.15778785,16.8249147,21.02811034,26.90874347,46.56871654
Cox20,1.054236506,0.670304678,0.918944671,2.03801933,2.627804807,3.004584632
Cox6b2,108.3114486,68.71376769,81.35045445,85.30155207,100.4452775,127.187899
Cpe,18.72620143,12.58955779,20.24135929,40.96083982,49.16617964,61.28177711
Cpt1c,67.05498462,33.30425535,46.26632498,67.10968651,57.98860569,67.59932483
Cpz,1.496034472,0.526807666,1.862288292,2.006788961,1.72572145,2.39794465
Crebbp,25.26790715,31.58250851,43.91099997,61.91652665,54.15680918,67.85263943
Crebrf,50.89960346,34.28232304,52.0405088,74.45594153,92.413522,97.48042757
Crnn,0.07905604,0.079452753,0.197269925,0.578545587,0.329665813,0.663261961
Csnk1a1,551.9906756,442.8082249,590.688059,743.9359763,772.6577689,951.1665378
Csnk1e,115.4657296,72.95151517,88.31123224,102.8469259,105.9571155,150.0049228
Ctc1,189.577724,127.956945,161.3157361,213.1675254,229.5820854,238.1846998
Ctdsp2,88.35153713,95.24042584,102.7914252,147.5473968,157.853617,177.0032182
Ctsc,28.3642757,26.35744505,43.89280212,57.04436506,51.24257416,60.10166409
Cxcl14,7.69608962,4.047425491,8.14661072,17.82270095,26.70470756,28.58249913
Cyp4f17,15.2439184,8.32547458,11.28306081,16.09236362,15.8747122,18.7588849
Cyp4f39,1.318919346,2.750034242,2.254693631,3.01262725,3.102280436,4.051600011
D230049E03Rik,2.97499843,0.670304678,0.838262863,1.762693314,1.333240393,3.435009397
Dach2,1.373341728,1.342723793,1.586219889,2.4100894,2.693585228,3.471242963
Dele1,61.71911867,41.46562292,53.87351325,76.16268723,84.56963972,95.84503413
Dennd1b,18.48314212,24.84708189,23.62377695,35.65263823,39.72663405,42.46220918
Dgkh,204.3840247,164.8328448,305.9636806,553.731174,463.2896962,596.7622543
Dhrs11,8.727250971,7.187912595,7.772958309,11.3363862,13.63627208,20.69202765
Dhx35,64.34397794,43.80809481,55.58282553,79.15304058,76.86935536,89.48278227
Diaph2,21.67411604,18.95417172,24.22958089,33.917588,33.11287227,44.66423452
Dis3l2,58.69233327,42.39164426,59.43274842,62.2716778,78.57697136,79.61865842
Dlg5,43.4836338,52.22132905,50.97295893,83.66960857,92.19316489,132.1928906
Dll1,24.01506944,9.072661821,31.37677114,53.81769379,63.13681009,76.64224561
Dnm1,53.23057811,29.74457061,52.34014816,71.53963549,56.03080557,72.28270494
Dock1,45.94829407,51.88630213,51.6082271,63.36987865,68.67206874,93.50601802
Dpp7,27.99976977,21.54003366,41.50905025,87.46260131,110.8985586,112.3052698
Dscaml1,2.980961275,1.873802528,2.450347525,4.873024937,4.809228343,9.278420869
Dsg2,38.35819594,77.91036495,98.53065754,100.3015171,113.6251095,162.4898832
Dsp,36.76902714,37.2453216,40.19093842,63.14214114,52.9708076,75.72358779
Dusp4,9.827994296,16.71864742,43.94633238,84.77375777,94.34083279,101.0184085
Dvl2,127.8974651,89.93442719,111.5764625,206.2146644,224.2261036,247.2070557
Dync1h1,514.0739023,398.7127932,557.3845355,786.3620596,691.2932038,1036.86509
Dyrk1b,10.69234967,5.919107918,8.945268213,10.83751191,7.712500513,11.05815585
E030022I16Rik,0.589679223,0.885050673,1.03288572,1.238581948,1.250392226,2.478603863
E230016M11Rik,0.565065924,0.856486354,1.312088764,1.952935203,2.806581238,2.951889082
Ece2,2.721356449,1.560884188,1.858520643,3.629184886,3.438862454,3.74123491
Eef2k,13.01227746,22.49699179,24.94494262,32.43368138,32.08316842,34.31989672
Efna3,45.85726794,22.59587178,38.07587873,56.45650549,58.03383551,59.29257649
Egfr,8.88906735,6.47294711,11.24848291,14.13281605,17.31070742,21.16369307
Eif3f,372.6521406,222.0892021,263.6981003,336.3322631,363.4697241,413.3540669
Emc10,91.9980437,98.72003809,106.9455932,144.7756783,164.9067929,169.8104562
Eml2,43.86846397,27.03078075,39.27789319,48.55252455,47.82549583,58.38650957
Emp2,11.71294584,17.61662969,20.92562314,25.63185987,24.22938257,26.22619717
Ephb2,31.00785322,43.4479853,44.67900152,53.48033974,56.18712727,69.19052329
Eppk1,31.8764508,32.70653495,33.30159782,85.24256889,72.41139955,148.0783175
Erbin,8.496121554,17.92101701,18.56842649,20.84754254,23.86807603,24.85909202
Ercc5,63.8941202,44.27280957,53.22413394,69.258299,82.28282918,87.99956646
Ergic1,119.6794875,81.79867365,103.0385705,122.8014112,123.5448106,144.1115279
Erlec1,17.58092891,19.51575362,22.07764895,27.53194556,29.9764375,35.21225084
Esrrb,359.4169513,558.0239875,695.6052975,885.311858,864.0513878,914.5314079
Etl4,85.13380445,96.86577084,91.85423679,110.5346486,113.3451296,165.57408
Exoc4,147.9707013,131.8404634,156.9324621,179.0817371,193.7696326,235.2127371
Ext2,77.47506729,63.1454175,76.28417473,107.6829212,101.094573,115.8440932
F2r,30.68586925,60.78933674,68.76774808,74.68052672,78.79114926,81.74552938
F3,12.43807561,13.36393231,22.67451834,38.90392635,61.46937419,64.65520143
F420014N23Rik,4.098090232,1.836546521,2.251455739,5.386981531,3.557802378,5.903696725
Fads6,12.87399164,13.33118596,18.88442707,29.67732629,27.8584389,38.75084069
Fam120c,3.742820148,5.885487361,6.529121584,12.05259333,12.83573229,14.04581318
Fam129a,82.1456507,132.7504431,149.6379005,187.4130985,232.8081336,299.8309588
Fam133b,40.06503124,24.34454269,25.26110955,32.74283934,31.88619256,41.89611948
Fam167a,2.359398486,2.034459615,3.275265251,2.693335968,3.686860852,6.500819635
Fam168b,165.7830653,91.37841327,134.7677807,194.5541673,176.075926,196.5284482
Fam214a,16.79637476,9.182327792,13.99097415,19.20237363,17.95360667,22.43305426
Fam234b,36.14001099,36.17186031,45.19364867,63.06930094,55.55558063,64.40970086
Far2,2.729513972,1.711795647,1.869680959,3.569248771,4.272596005,5.365665184
Fbxl3,601.5390739,347.4435095,503.7872718,818.8930753,1019.091762,1263.869491
Fbxw4,7.863923292,5.53913307,7.845902429,12.35554331,11.99831298,15.73342154
Fetub,10.84931847,9.895173313,10.863184,15.67507675,17.24570928,19.17323912
Firre,79.8654929,142.187568,152.0336965,240.6882963,239.7324452,257.3387743
Fkbp10,20.56427416,16.56276,19.23391585,25.25119223,34.33908241,50.71932985
Fkbp9,227.8132772,198.0459498,211.1358967,236.3468916,312.2615812,345.7341959
Flcn,57.68735973,40.07925806,68.01322362,109.5819246,108.3465307,113.9691926
Flot2,69.72676867,38.83411376,52.11444004,72.53243848,75.23394796,84.01882587
Fmnl1,13.32727999,12.20984776,13.41970791,22.04039199,23.41878547,23.65736316
Fn1,1199.307901,750.3048281,1080.888045,1789.844592,1563.308923,2366.442653
Foxh1,13.41031338,13.91098656,13.72429558,20.31189078,22.08115099,26.41373838
Foxj3,40.6849838,38.70641484,56.04907317,79.67419729,77.62745511,88.00421872
Foxk1,26.76929089,19.86557546,24.75449497,44.6947867,43.91794219,55.11659916
Foxm1,37.94459197,41.04121073,44.5527952,66.27298634,64.36023903,71.98069911
Foxo3,124.4523026,89.70085964,109.4373714,149.4836474,143.1515675,170.5446331
Foxred2,18.53006314,19.12699343,27.66321673,49.44634954,44.51468379,52.35477611
Frem2,11.85555875,9.895229894,20.09641505,34.69325413,25.60413276,37.04481226
Gadd45b,75.85825453,23.63493816,33.24771597,47.23438096,61.53124614,81.85525418
Galnt6,53.35510639,38.78763855,43.21631769,56.23803991,67.85230572,78.71159369
Gas5,689.1158602,434.6426127,625.1462393,997.2432097,1203.409946,1372.729797
Gata2,6.365946858,4.047425491,26.26324376,90.48226645,166.2273136,206.3725857
Gfra1,0.920074365,0.921100688,0.971784913,3.276325058,2.404711549,3.627452831
Ggn,0.318492015,0.695263511,0.498393578,0.826955661,0.787653178,1.460317241
Git1,60.59250924,89.1636437,99.46360414,136.0982066,118.6211074,140.2723242
Gli2,34.57866896,52.67788686,63.29488369,96.46952691,85.82450425,114.8499275
Glmp,67.55547932,64.53843021,80.26052075,93.22172814,110.8971114,113.2625475
Gltp,63.82836222,36.33622563,50.42574963,67.86346376,68.00391189,68.80871968
Gm10110,18.41908219,14.66047492,18.81181664,28.53442884,26.83923595,32.27906924
Gm10143,0.241018749,0.340634805,0.670758076,0.896784573,0.722100249,0.962239229
Gm10389,0.444863402,0.809879773,1.259893112,3.205908445,1.945029599,3.294069963
Gm10767,3.089277877,1.342723793,1.058744784,2.194375517,2.026942475,4.399913942
Gm11249,1.518115299,0.917610046,1.510694041,1.630390302,1.935780066,2.514897134
Gm11594,0.631476777,0.219270862,0.166048368,0.34928335,0.334297538,1.045621862
Gm11646,0.567806359,0.083162635,0.083007754,0.197934939,0.268756396,0.706094719
Gm11688,2.770960662,0.691609836,0.91595251,1.839938431,2.736823784,5.407748556
Gm11870,1.282431603,0.916739501,1.359633,1.843458537,1.55688074,2.517432491
Gm11906,0.663482018,0.319271163,0.442484385,0.710720401,0.914136223,1.207454972
Gm11926,1.508444938,0.190549946,0.468332145,0.93924318,0.589486272,1.729974103
Gm11948,1.592366566,0.866735586,1.698781608,2.79483952,3.122493239,4.853642763
Gm12276,3.148507112,2.269973485,3.197560756,3.762457918,3.927609561,7.136525598
Gm12542,0.466001721,0.108168252,0.534539062,0.671398447,0.930158355,1.223765042
Gm12743,1.504435101,1.533179374,2.570749878,3.36753188,2.51459231,3.767611168
Gm12786,5.568383737,3.100445019,2.538246115,7.182970583,5.510864763,8.218448349
Gm128,1.130485944,1.114795437,1.645636338,3.248190618,3.688322861,4.463795845
Gm12902,0.990812579,0.462854066,0.721399934,1.191299333,0.938736467,2.503225484
Gm12977,2.393320402,0.698166191,1.173283469,3.236705006,1.945144342,3.586387256
Gm12981,1.579189954,0.591645712,1.141953769,1.483036547,1.590939247,2.272338014
Gm13068,1.518115299,1.049672587,1.533901759,3.105662916,5.061367693,6.514666775
Gm13123,2.369965467,2.000982021,2.093429125,2.259651297,2.968513558,3.586387256
Gm13199,3.387531287,4.819518125,4.400555756,8.088876837,8.242102537,9.095628876
Gm13207,0.934307523,0.20824035,0.415241108,1.583928287,2.224897005,3.254787064
Gm13217,13.40775179,8.063518353,15.35085711,25.62063399,20.96529773,26.0191543
Gm13362,0.684267239,0.079452753,0.220537922,0.387969161,0.451508372,1.218050652
Gm13571,0.490481166,0.369355721,0.167375704,0.45430296,0.70221261,1.016329906
Gm13609,1.652286399,0.490639234,1.232797641,1.680072173,1.796449437,2.180975111
Gm13689,2.000192184,0.681248174,1.197894439,1.874625941,2.755088495,5.050918748
Gm13827,0.272833147,0.079452753,0.081708458,0.22516063,0.117656999,1.408201105
Gm14123,0.606997332,0.20824035,0.108953028,0.34928335,0.541799874,1.431097411
Gm14453,2.281485218,0.430501926,1.096634418,2.586067022,2.349195146,6.297009761
Gm14471,0.504981148,0.229584123,0.279016136,1.063127207,1.221030011,1.236908304
Gm14780,2.562811944,0.705451879,1.255220964,2.240502562,1.335907688,2.767604891
Gm15122,9.338254021,3.653908573,4.476644732,9.371203063,10.3754126,11.40315559
Gm15337,0.695394878,0.265584025,0.637171935,1.141275175,1.832427305,2.126516063
Gm15342,0.653009951,0.56192215,0.700845391,1.394164458,1.534341458,3.008757296
Gm15350,0.297388226,0.054447137,0.190682487,0.322052997,0.519235739,0.525827161
Gm15445,1.521006248,0.699017102,0.892641178,1.792965635,1.918208663,2.923368669
Gm15462,0.574981678,1.267750351,2.748465697,6.525596059,5.709235492,9.432834703
Gm15590,2.906091227,1.583093398,2.472711114,4.741452579,4.153636925,5.266331575
Gm15774,0.522402994,0.336874551,0.810891351,1.665359177,1.500941916,2.143228075
Gm15846,0.684267239,0.523085221,0.6735902,1.405565748,1.004225783,1.787677564
Gm15853,0.564404914,0.4481474,0.499632557,1.533706239,2.714748908,3.289021712
Gm15893,3.418882971,1.357305332,1.67642948,4.641252468,3.056666511,8.741380942
Gm16090,0.07905604,0.2155205,0.1920032,0.341387604,0.787653178,0.847507334
Gm16166,0.68067135,0.136840827,0.395758319,0.555273979,0.837236753,1.156483993
Gm16214,0.107269741,0.190549946,0.195899198,0.53527382,0.541799874,0.69031975
Gm16279,3.816874621,1.654816058,2.066609671,3.043437887,4.687660459,7.763782287
Gm16310,4.235229258,2.491496266,2.926187429,4.431056408,5.038829782,6.388598131
Gm16353,0.871052731,0.290550247,0.496964194,1.906045438,2.311426712,2.857735505
Gm16540,0.286506484,0.133206271,0.111542477,0.423060433,0.629751324,0.722623248
Gm16570,0.452086139,0.054447137,0.108953028,0.554549522,0.668110371,1.402902715
Gm16580,3.44651579,2.345022822,3.158999091,3.764856415,3.468139394,4.766087464
Gm16585,0.698758263,0.104490772,0.303673215,0.345408686,0.266489808,1.290820182
Gm16726,0.648905426,0.108168252,0.194620273,0.512175565,0.519235739,0.987977906
Gm16973,10.14196944,7.52696126,8.343458658,11.72317504,12.45493473,13.56125791
Gm17023,0.811114255,0.344364212,0.356756936,1.079806251,0.731463945,1.537308521
Gm17024,3.583102719,1.110027058,2.606772169,3.925294247,2.855955116,4.541699277
Gm17057,0.314754523,0.129461326,0.363413543,0.415190607,0.271032239,1.052646607
Gm17092,3.689962275,1.805513825,1.740252236,2.76901947,2.400393696,6.448666603
Gm17096,1.147851304,1.203720782,1.06264563,2.099712304,1.919224205,2.697319081
Gm17103,0.934307523,0.63791675,0.752609397,1.11463867,1.058509823,2.535387194
Gm17110,0.820802653,0.140506311,0.195899198,0.477503324,0.663583089,1.994183871
Gm17324,0.269257606,0.140506311,0.054447137,0.40380893,0.419947771,0.555592409
Gm17477,1.964040921,2.580670118,2.606772169,3.727645065,4.067598984,6.279246375
Gm17494,2.122760123,1.153716867,1.532633215,1.792965635,2.152513343,3.374960754
Gm17808,2.137285534,0.634206852,1.092635316,1.753917345,1.97940797,2.643883263
Gm17815,0.448600199,0.136840827,0.166048368,0.563205725,0.575622343,1.231693525
Gm18422,0.758249237,0.211884792,0.668191267,0.624378433,0.300362998,1.354438167
Gm18935,3.695081197,1.883101179,2.450347525,8.143833245,7.365885415,12.9375729
Gm18949,0.62417625,0.676746817,0.75782837,1.413395832,2.308528121,4.030438268
Gm19337,1.278407553,0.695263511,1.009940356,1.021647703,0.974770429,2.67407638
Gm20379,0.649611109,0.236912925,1.022402447,1.164222637,0.816928299,1.431097411
Gm20406,0.473134055,0.104490772,0.164753966,0.128156924,0.237186993,0.853204978
Gm21887,486.8976256,260.752669,447.053843,918.3593982,1057.976303,1220.457284
Gm2214,0.363960069,0.194232843,0.419066051,0.310891138,0.334297538,1.09981848
Gm22200,2.250159146,0.587043553,1.190038462,3.104530699,3.960071544,4.700055018
Gm22362,0.839760773,0.509113268,0.498393578,0.806774805,1.184883262,2.225635418
Gm22478,4.136685581,1.615167824,1.980649096,3.954389642,3.742918112,5.406486683
Gm22858,2.309165864,1.206531301,1.559544922,4.673915917,3.673136415,6.081007889
Gm23136,4.158538035,0.931417175,1.475648412,2.504452452,3.188880215,5.348040433
Gm23297,0.997373714,0.323056315,0.585170298,0.686574096,1.004225783,2.141168897
Gm24399,0.497883216,0.265584025,0.503514671,0.764341265,0.886822921,1.297686013
Gm24494,2.03957717,2.162621946,2.800246103,2.423010749,2.820111646,3.942024452
Gm24507,0.487714002,0.311963705,0.304873226,0.897317469,0.767545301,1.429895703
Gm24561,0.646111861,0.2155205,0.476191189,0.9125429,1.051441646,1.160441407
Gm24608,0.420329547,0.054447137,0.279016136,0.450364982,0.602631932,0.69031975
Gm24689,1.191744127,0.272992789,0.221860594,1.361399829,1.387598424,2.246117985
Gm25117,6.759234816,4.434316275,4.645006581,7.193814874,7.186953569,8.949123405
Gm25395,1.025698085,0.716736412,0.52297911,1.29328704,1.166989349,1.763653651
Gm2573,1.525949851,0.591645712,0.643514799,0.714680829,1.360546433,2.419721173
Gm25788,1.257964839,0.426788373,0.725237885,0.873392424,1.408135353,1.445575819
Gm25820,1.705075583,0.669414817,0.503514671,1.25026765,1.34962883,1.820113064
Gm25835,2.221440071,0.845365232,1.22224134,2.15416047,2.202644942,3.878150481
Gm26109,1.670011592,1.139797579,1.635118965,3.578375509,2.892474694,4.628683647
Gm26165,1.803453366,0.53784947,0.556642271,1.067140727,1.344710089,4.222900548
Gm26251,0.265656629,0.161878846,0.303673215,0.702742251,0.555613639,0.913986635
Gm26254,1.398692187,0.612957917,1.400471082,1.925444672,1.459938497,2.360390466
Gm26280,1.141429093,0.609180549,0.556642271,1.794815126,1.493701502,2.326566238
Gm26287,2.419153252,0.558370977,1.049852128,1.949199671,1.394682696,3.040169643
Gm26397,8.076574133,2.782031063,3.868040101,8.290127002,8.331475229,17.64532562
Gm26493,2.026602059,0.934860091,0.830364732,1.662396472,1.631573559,2.267858554
Gm26574,2.795629916,1.296367569,2.032185491,3.887072661,2.292466933,6.085309591
Gm26590,0.286506484,0.261879147,0.528045161,0.889198901,0.611738935,0.966571659
Gm26628,3.072446151,2.785790075,2.559505884,4.87159084,5.117345371,5.865236367
Gm26632,0.677187136,0.386900561,0.359353868,1.063127207,0.207856235,1.317958023
Gm26648,3.485846758,2.601890639,3.317285355,5.354624416,5.315794364,6.435640231
Gm26679,0.139024181,0.129461326,0.336164309,0.45430296,0.460602165,0.928474569
Gm26724,4.327155615,3.085862287,5.091609853,10.06881764,8.440492628,10.18298568
Gm26749,1.195025052,0.684351449,1.30690318,1.902226875,1.625073434,2.171235184
Gm26838,1.620921046,1.443000453,2.423120684,3.845422731,3.36868838,7.080531116
Gm26943,1.629875795,0.541605407,0.559212989,0.87253126,1.092043475,2.422177074
Gm26952,0.574981678,0.161878846,0.332196709,0.885466203,0.607201136,1.286651175
Gm27000,7.701681114,6.741699331,8.334147636,11.29836364,9.648788686,16.86081948
Gm27006,2.285693218,0.484202423,0.81355035,1.269837671,1.568745088,4.284724631
