gene,dux_0h,dux_12h,dux_24h,dux_36h,dux_48h,dux_72h
Klhl21,37.35011225,18.48540919,24.24698104,38.53168064,40.83872831,40.51597911
Klhl32,1.510861058,2.9534355,3.871166003,4.128237248,4.525285029,2.608705926
Laptm4b,93.59766293,80.00554412,112.5183882,158.1266502,181.2209663,159.9748937
Lcorl,27.49305728,20.61376295,38.15629495,63.64019101,63.92779676,58.3414409
Lgals4,4.722137552,4.305794902,6.796586869,9.884415826,10.11049331,6.85786575
Lhx3,0.20922845,0.1868494,0.387985916,0.866100646,1.592903021,0.443730478
Lin52,22.0478683,21.03290177,29.48795481,32.20306068,37.89503495,30.96372247
Lockd,2.693953551,1.986561167,1.973679643,3.089503456,4.958326863,3.658440602
Lpl,23.35033702,19.90692774,31.3474104,67.3372562,78.79499522,66.08294543
Ly6g6e,4.995057863,4.213693995,5.164691598,6.519678416,9.665065996,8.179769332
Lyrm4,7.608310426,10.75215661,14.77568217,15.16789102,17.32969849,10.20534208
Mafg,82.3912374,73.29642166,99.32067633,179.3342229,192.4089493,170.1739075
Magt1,31.92576773,38.18833619,49.704862,61.28895536,63.88560574,48.39238105
8-Mar,15.74794417,21.38635352,21.521007,32.94067832,34.37871006,32.6210932
Mccc1,26.96842975,33.12842366,37.05877968,54.4442589,58.19334247,57.72236757
Mcrip2,15.75804857,12.43159406,12.88908529,20.09397925,28.22888338,26.44071571
Mcu,25.76683634,21.1839104,30.67518203,36.92531209,39.44050357,38.9699844
Mdk,126.6935806,70.19060756,88.8470911,128.3192988,129.6258288,90.26082577
Mettl7a1,20.97136737,18.87633818,25.37916794,32.28288359,39.44667963,36.09197201
Mfsd11,14.14144443,15.77925137,24.14465226,39.03139611,39.60249707,33.2212547
Mir1950,0.374893288,0.2155205,0.247777827,0.384450883,1.031322175,0.768326147
Mir7089,0.297388226,0.133206271,0.138803798,0.275556609,0.70221261,0.609441953
Mob3c,4.764200966,7.599748891,9.496257196,9.970662199,10.74098101,10.52707012
Mospd1,9.520963163,7.050505067,11.08083346,13.26344527,14.30152219,10.66001919
Mroh4,1.630712176,1.271234537,2.099580203,3.540615058,3.679382793,2.793074092
Myo5a,63.65819574,63.39385279,85.33036501,140.8512027,145.1457993,138.3146758
N4bp2l1,9.136685287,6.108276823,10.46711617,14.259307,14.9650912,13.42626741
Naaladl1,5.675122446,6.174294775,7.812366683,10.64552097,12.25805383,10.63132309
Nefl,3.749060652,7.601334053,6.682599747,8.269508498,9.54334628,7.438416036
Neu1,61.4769338,34.93573967,82.20857239,151.9757728,158.3849505,149.7623614
Nupr1,14.04676064,21.36262431,68.83825517,96.17454958,106.8808765,82.34292921
Olfr460,0.163633084,0.054447137,0.247777827,0.567202582,1.547857518,0.744139828
Olfr461,0.163633084,0.358227986,0.583989222,0.768362804,1.15322245,0.710293571
Opn3,0.670035232,0.662943054,1.728913915,1.711559468,2.218094622,1.120973374
Oxct1,63.62767551,56.49424846,65.45053281,84.61645033,106.2774264,102.026376
P2rx3,0.948065454,1.84487752,2.086576955,2.947279064,3.156886005,2.870743657
P2rx4,4.367762333,6.510199245,9.306889097,11.26957505,12.54908685,11.30282322
Pank1,6.055855,9.935237441,9.195714488,11.60004559,14.08903011,11.78044692
Pcbd2,6.911509734,6.334621665,8.710100252,11.90971963,12.83229715,8.981742995
Phyhd1,0.831994954,1.436703647,1.228843708,2.512667718,2.533774334,2.402304459
Pigl,15.27205582,23.34484481,24.78726665,30.66857702,31.50863707,31.37152309
Pigu,18.08270008,28.79196508,30.36899107,30.18455343,35.5883473,27.74376345
Pigyl,52.38451091,64.2377308,90.36395097,99.36909686,107.2585317,94.24988838
Pikfyve,138.3333832,115.0894092,157.9345859,207.8166932,216.9016203,206.5610617
Pkd1l3,2.060115146,1.142762972,2.077174959,2.957595003,4.065343861,3.061655362
Plcxd1,1.918782183,1.060035742,1.777856065,2.562541576,2.958057468,2.509768247
Plpp3,11.02403606,14.14776786,27.71545163,41.37607746,54.06532773,53.46617065
Poc1b,16.18625748,12.4760262,18.51348058,24.10427171,25.03388737,24.80259385
Ppt1,18.39733016,24.01662753,25.48990064,31.47243683,36.15707547,34.08282957
Prdm16,9.482846959,8.580804466,10.26038155,15.00416833,15.74947882,13.70402027
Prkd1,2.278842846,3.737916317,5.028435788,7.191665583,7.553396914,6.971748868
Ptger1,1.117282874,1.246453546,1.192552212,3.202297908,3.468139394,2.817420913
Pvt1,11.5550301,14.99594755,18.60247553,23.82794306,25.23949727,23.34148826
Rab17,3.27726368,4.088518222,3.449516601,5.618124989,6.345802326,4.445028795
Rab3il1,7.557274559,6.564297933,19.32801571,34.68623744,48.7084496,45.28730103
Rassf6,4.158271506,2.195103406,6.98659788,13.16840461,16.4345321,11.24606999
Reep5,43.45021615,28.41341619,43.23491984,58.99452428,61.06213323,51.28959779
Renbp,33.73326736,33.9754088,46.81399803,74.41875515,84.606799,83.5965482
Repin1,14.27292783,11.68227421,13.48315843,21.38312201,24.37096712,21.09809264
Retreg1,11.3799239,12.0545015,19.82169821,23.50586064,29.40521934,23.38074911
Rhou,8.372571913,14.50768376,16.59802171,20.92189106,21.31760277,19.25047816
Rln3,3.94669667,3.437171582,2.564185759,4.650125722,6.431335929,4.194777685
Rn7sk,6.991962972,1.074793991,9.143710076,9.929256799,11.75883868,8.157998032
Rnf157,3.994914368,4.454764066,5.599187045,12.63810297,13.11205927,10.92832468
Rnf227,3.243947432,2.803545798,5.053469992,7.523588173,8.337889215,6.438098369
Rragd,8.91372265,7.71466094,15.34794193,39.54586737,45.71427599,37.00717811
S100a1,4.657117542,3.928199356,7.601123897,14.08657769,19.63204463,11.63574559
S100a13,6.656715134,6.413948413,10.47990803,19.54986286,26.54621599,18.22613464
Saraf,73.69140785,52.43558843,87.61271732,92.57219454,103.7378352,88.99843246
Sat1,95.55432367,71.58303629,122.0690926,115.2006898,129.9703622,121.4326425
Scand1,39.39708497,25.76897347,29.92908329,33.2012979,48.61371387,45.04776638
Scara5,2.313378591,2.123697952,3.957308381,14.31097347,16.72815102,9.588295436
Scx,3.532107288,1.618485098,2.216941588,4.434886001,4.952828401,3.716518399
Sdc2,10.2691812,17.04758043,17.39380174,17.43661551,23.52703002,20.41536226
Shisa8,22.02696285,26.98417384,30.7109706,40.67656386,45.07675927,32.98964511
Shisal2a,1.419660373,0.963637981,2.517876358,3.576880506,4.168093745,3.338037927
Siva1,199.8726044,127.7900572,175.8296617,202.8128911,265.4026315,238.4867734
Ska2,7.587727808,18.19230704,22.99258556,22.66665175,26.44641653,18.73965101
Slc19a2,132.9328775,105.4506744,151.9795315,185.1277538,193.1287324,145.9402754
Slc22a13b,0.635223709,1.199998076,0.861614079,2.4889397,2.804294753,1.320447592
Slc25a48,1.639045456,1.382952266,2.063906173,3.93625762,4.240824279,3.882274889
Slc38a1,49.50623086,96.18969453,112.2072574,154.244793,178.6328225,170.6623947
Slc44a3,7.024968484,5.036338017,9.002333525,15.46802799,15.93528408,9.608109796
Slc6a16,1.827220438,1.396379087,2.262149901,3.116928605,3.140947811,1.749293629
Smpd1,14.7529485,11.40485341,17.61123907,22.07189548,23.30810262,19.49511384
Snord104,2.523995873,2.065949585,3.145586657,3.276325058,4.322188877,3.46860906
Spp1,515.2705019,706.9977148,820.8881978,1090.030534,1378.348489,1336.219546
Sppl3,54.83164807,52.95746212,67.88628024,93.42004259,95.30464695,94.41219069
St6galnac3,7.286781927,6.378828313,11.82803592,12.18477009,13.05712573,10.59160401
St7,1.933525679,3.103418193,3.443921021,3.605789243,4.120910681,3.813336541
Syngr1,61.16159611,50.89318592,64.62796152,91.71133015,95.18389295,87.10450589
Tada1,1.751465654,6.081022998,8.187498378,10.49568539,12.8040409,8.767419414
Tagap1,27.37288222,35.30086868,46.85329159,55.23864658,56.52360145,54.37110239
Tarm1,5.170316643,5.087607291,13.94969705,19.58868435,20.70048663,16.2177345
Tcf7l2,7.088076642,7.255046775,11.31514627,17.736798,20.41689237,18.27989899
Tespa1,0.434891097,0.534242728,0.838262863,1.405128136,2.497388842,1.701679064
Tfap4,8.30862745,11.55031214,13.01602117,16.43411232,22.75665486,21.88381122
Tgfbi,11.81077797,10.15768258,11.69358633,30.69790394,32.96950131,23.56781936
Thap3,25.96415039,20.44437112,24.66472652,37.10394753,39.69641815,25.69730281
Tle3,226.9910733,143.5180836,280.0495324,458.7295666,471.7510386,469.4412492
Tm2d1,13.32261542,11.05648054,16.94896309,20.81641044,24.89782537,20.74989395
Tmem106b,43.33661735,42.00753164,72.93304784,125.5114738,129.6545626,109.9498402
Tmem136,4.049445798,9.396537689,9.131551068,11.69241293,11.9298202,8.149374464
Tmem144,5.184150234,7.674684945,11.3711944,18.52012821,23.19337267,22.78572816
Tmem147,33.49240522,37.39682436,38.68041258,50.82633311,64.76924276,64.04476143
Tmem218,8.53885431,7.241990225,9.366637797,11.80739345,13.92373788,10.24642073
Tmem222,45.13929227,33.34009231,49.12502477,61.73472767,62.62015654,53.72117685
Tmem251,3.761190162,8.324083568,12.16585193,12.92718084,14.3178674,9.969879797
Tmem256,74.93526247,53.547465,70.81788904,88.52632685,101.6047927,84.86024755
Tmem268,6.686057233,9.300377115,14.88031366,24.44579879,27.28621078,20.90329514
Tmem39a,108.1291182,119.7371992,161.904737,243.898762,289.2405287,269.5670579
Tnfaip8l3,0.282918591,0.662943054,0.616259608,1.009365802,1.207085371,0.303658278
Tnfrsf10b,44.80679539,35.81943963,60.27710441,80.12704542,86.21361771,81.629147
Tom1,14.27124115,20.33651949,26.09136278,29.97222229,31.18945367,27.39986356
Tomm20,464.1716636,368.1189153,530.5456319,688.4104129,718.6310829,660.084549
Tpp1,60.4010685,67.32535271,89.66905008,164.2685482,186.8135166,180.0294005
Tpra1,21.26388101,14.86569543,20.38269166,35.22449256,35.40516264,33.9291888
Trim50,0.205641775,0.133206271,1.258865967,1.909909456,2.145754103,1.437761767
Trim72,0.543175871,0.774128815,1.02884957,1.844037603,2.182167856,1.379743991
Tspan5,14.11675572,25.58321372,26.7179711,41.98776295,43.25491326,32.33596875
Ttc17,10.05762229,15.53635319,23.16535691,30.38222673,31.32220188,26.78969158
Ttc39a,2.393320402,2.743775729,3.062682665,4.646169977,5.439836016,4.803003052
Ttc39aos1,1.102788176,1.199998076,1.485702164,2.442696135,2.48712918,2.226351458
Ube2e2,5.379414334,3.330011791,6.056460209,6.41318344,6.94462982,6.711541133
Ucp1,0.836113728,0.290550247,0.976991442,1.303869427,1.640160016,0.940790578
Usf2,26.42062662,25.89501971,35.11431324,60.63541328,71.59472974,67.50737922
Usp29,1.061076875,1.353857998,1.358447651,2.181291729,2.695902226,2.380451228
Vax2,0.730539868,1.421565993,1.786625145,1.680072173,2.752408363,1.773575282
Vopp1,2.993773238,3.200409701,3.263041588,5.772920815,6.864636508,6.655244889
Vwa3a,0.438479593,0.2155205,0.890202888,0.866100646,0.902609988,0.769518342
Wls,5.765888393,6.44943773,10.99341165,20.11396459,20.21004857,17.09497484
Xndc1,11.58299901,9.811252316,13.46843655,20.31316388,25.81970753,22.16191083
Zeb1,1.906357038,5.306736772,5.922139391,7.102524087,7.251549074,6.758045836
Zfas1,119.0650463,72.53280523,102.0514474,123.0288949,150.7803209,145.4814487
Zfp110,24.71288725,44.74098272,46.55734656,50.79148123,51.93628305,41.66668377
Zfp37,1.958050305,5.886791138,7.133737055,7.695351971,8.109395372,5.537828028
