gene,dux_0h,dux_12h,dux_24h,dux_36h,dux_48h,dux_72h
Arl16,1.688312127,4.264042662,3.394299173,2.235174601,2.21510853,1.904704603
Arl4a,7.587340863,19.44766497,15.51423444,7.88167448,7.461259058,6.334006939
Arl5c,7.006387896,7.309741154,4.98207002,4.946218376,4.218212515,2.902325649
Arl6ip4,50.12076969,57.49364776,33.21658756,27.23358631,27.5435139,26.35687692
Armcx6,1.482763907,3.855685327,2.983774743,2.764496954,2.499733933,1.899845215
Asap3,6.403523853,12.6745264,7.427232009,6.233251464,3.305984897,4.967885011
Asf1b,41.22053855,50.0753284,49.74678127,32.86487077,23.40641313,14.66615722
Atcay,0.923650529,1.75539981,0.725237885,0.275556609,0.29129364,0.364287878
Atg101,67.75060318,75.76577566,63.21380427,38.28200143,28.76859214,18.92832251
Atp1a4,1.327637432,1.762662134,1.106898746,0.753193053,0.300362998,0.637679273
Atp6v0a4,11.4440555,14.07602167,9.740287043,4.990904978,4.974167304,4.279361644
B230354K17Rik,1.022048274,3.221779105,1.673968843,1.909909456,0.798904386,1.165656089
B3galnt1,5.41326902,10.94182503,6.333665489,5.742312244,4.898024437,3.784314768
B3gnt3,4.256097728,6.787423629,3.366273194,1.428599937,0.604873678,1.304585563
BC048403,7.300910666,15.28905528,14.02224695,14.63002099,8.523081913,4.796364673
BC051226,8.041266343,10.07046622,7.798456398,6.942721933,4.815156474,3.707397296
Babam1,29.90924307,38.16102645,25.52808917,19.85064155,23.1277852,19.95218241
Bag5,3.319543634,12.43971807,11.44211477,10.50367572,7.401334322,5.158684156
Bbs10,1.391443677,9.440720745,6.410197398,4.319306385,2.756139401,1.743160955
Bcar1,30.85726326,39.10000275,26.85281419,25.75025194,16.79128481,10.92810823
Bcdin3d,3.182084154,7.945160849,5.802327713,5.145351803,3.607863934,2.798638629
Bckdk,23.96967803,38.46927192,23.36905168,18.76006314,17.88851438,17.64914629
Bcl2l14,3.13576163,6.295439534,4.157282307,1.99181904,1.448790694,0.911036403
Bcl3,14.29587763,30.35699307,17.72035722,10.55912955,11.34154936,10.64451937
Bcl6b,6.119948424,11.10841139,6.448903404,3.954389642,2.087234619,1.161692981
Bcorl1,6.904831151,11.28703269,9.031977768,8.360348964,3.844564863,4.206630968
Bend5,1.511635723,3.366151612,2.152268572,1.343070899,0.967880775,0.412648808
Bet1l,6.318142142,14.34885845,9.839819018,8.162674536,6.642820322,6.905762914
Bicra,2.880165729,7.58717683,7.434838666,7.159493771,5.5802535,5.659919312
Birc3,1.292247264,3.599489002,1.508152386,1.152859687,0.884894183,0.749584738
Bloc1s5,6.976485269,9.028756385,8.188083894,8.476769998,4.830889668,3.305874731
Blzf1,13.74232733,29.27450489,24.00451571,20.71428972,18.42152907,14.8920933
Bmerb1,19.40155199,22.85849528,14.58720708,12.0206542,11.53215403,8.485818725
Bmf,27.85068139,39.27445892,30.35953897,23.14107001,12.98336803,8.796097849
Bmp4,13.12666103,31.92692985,13.77574627,12.80986467,9.548842992,10.64075907
Bnip3,74.41442906,113.6299724,43.57721723,6.794470904,5.175442446,3.863604308
Bnip3l,177.1102926,206.5746617,141.9763695,97.14276577,93.72870239,88.68668662
Bnipl,5.832087952,6.188231095,3.79223904,1.588460595,2.38705562,1.397230018
Bok,10.44977271,16.41427687,12.55237895,10.75812582,6.967101439,3.956120986
Bop1,128.450473,166.4269541,117.0349726,79.62052023,84.80633647,86.84822817
Brca1,109.5933904,148.8387188,104.1134377,71.3523434,65.07662587,65.07359472
Brca2,43.56544235,105.026623,70.99500187,67.6272373,47.99981667,50.49319217
Brinp1,0.744394101,2.800198626,1.389896115,0.827523233,0.600509285,0.218698067
Brip1,20.33845063,32.35239934,24.68178986,19.5084611,15.67411295,13.36136449
Brip1os,2.419153252,5.076008667,4.482041074,4.678306479,3.932857926,2.793074092
Btbd17,0.719914656,1.557960366,1.034203601,0.306833458,0.259674804,0.220103293
Bud31,27.23851219,46.31548499,37.88983769,28.77743816,22.22813611,18.31306778
C130036L24Rik,1.665968602,5.022509718,2.911406745,2.678488497,1.712657843,2.01604685
C1ql1,5.938117106,6.00275586,3.655407114,4.123038751,2.507038166,1.359843415
C330018D20Rik,3.834734428,8.47533883,7.778554953,5.173374818,4.19414688,2.719399367
C330021F23Rik,1.331522149,3.81988494,3.64413397,2.463886854,1.976063729,1.219565272
C430042M11Rik,0.497883216,1.716633011,0.75141168,0.279612429,0.234919269,0.108332241
C78283,11.22097061,17.6525241,14.29717823,13.6045467,8.616879802,5.58372866
Cabp4,1.356033639,1.823223914,0.699346885,0.411687188,0.686140938,0.501686866
Cacfd1,7.285095246,10.88635523,7.591914676,6.102768134,4.926256517,5.318581838
Cacna1f,1.310540452,1.345709758,1.034203601,1.180326666,0.332067695,0.273991395
Cacna1h,18.54004533,20.29602926,11.74375911,10.60480035,4.411401148,2.917554614
Cacybp,393.3450233,406.7859126,304.9707511,215.7961087,248.8387831,221.5975865
Calcoco2,13.31107525,13.95223665,10.74290226,8.721835501,7.526093695,5.292862337
Calm1,282.5089638,428.1755394,271.4846106,160.7752196,155.6075418,132.8460268
Capn10,32.90459991,57.54470461,37.25883045,25.9387826,21.31743088,18.61232261
Card6,0.205641775,1.915628235,1.670056626,0.823570124,0.744647461,0.606620449
Casp8,1.736912454,3.705818208,1.83356331,1.223571879,1.798034637,1.242726781
Catsper2,0.567806359,2.862453709,2.060818393,2.452935244,1.549757527,2.101880488
Cavin1,71.83652423,85.01535436,49.45614821,33.25825845,29.44912438,38.35956999
Cbarp,2.373377113,10.06688223,8.048647503,6.656405498,3.613343024,2.892414597
Ccdc102a,2.686694325,6.068441019,2.554932713,3.295333574,1.355803715,1.581928166
Ccdc113,2.22326394,2.341191845,1.426593325,1.180326666,1.234172993,0.581105187
Ccdc127,21.18328101,45.69335499,42.25274625,39.22240611,32.53331893,27.89574752
Ccdc151,3.060764131,4.806370295,2.564185759,1.595699056,1.728178978,1.533170406
Ccdc160,2.355893749,5.750966393,4.575410704,4.077210695,3.456507544,1.991511844
Ccdc3,6.420379065,7.673918271,4.509387263,3.829288055,2.757126688,1.987441602
Ccdc32,6.284275254,12.12442026,10.56722776,7.012512381,5.698185337,3.510261696
Ccdc40,5.071255842,6.908310998,4.364949459,4.28213957,4.047669786,2.975889404
Ccdc51,3.58109453,11.49770776,9.657740749,6.458957989,5.926849541,4.077976269
Ccdc71,12.06331448,35.11295266,24.89192789,18.98573387,13.04490893,9.569216153
Ccdc86,4.756696738,13.6095892,10.64609646,10.71456059,7.573629862,6.886756394
Ccne1,132.0310303,176.8114074,112.7923209,87.89822216,78.83520771,60.12681881
Ccnjl,5.657637009,9.543924834,4.958137765,4.45704208,2.986942761,2.325226077
Ccs,35.17552587,38.99360298,25.88693516,16.66858992,16.06406877,14.46943749
Cct3,570.6649266,663.5678401,455.4310113,308.7034889,362.6462209,347.6397187
Cct6a,638.3556432,868.5710676,587.2930379,395.0820975,481.9893911,463.7658045
Cd22,1.148341399,1.163689962,0.695562779,0.776988567,0.512548539,0.189103943
Cd276,10.71408911,23.78789495,16.24013537,18.34100621,14.09513826,12.69807773
Cd3eap,7.166156831,17.33727707,13.32004521,10.62262141,7.938022126,6.081943917
Cd79b,2.823258463,3.680321915,2.480417998,1.152859687,0.616019885,1.134750486
Cdc42ep1,0.48036785,1.504890516,1.140682279,0.663443796,0.412985604,0.411413366
Cdc42ep2,0.814666684,3.607508204,1.006992146,0.641015189,0.237186993,0.221546161
Cdc42ep3,2.767025198,9.927870777,9.534122469,6.65500646,3.090345573,2.036585334
Cdc6,76.71980106,83.49299536,64.29548632,44.11787655,38.17947469,28.57192142
Cdh6,0.431274237,0.809879773,0.363413543,0.473674932,0.054447137,0.190417704
Cdk5r2,1.687516081,3.855343979,3.022763788,2.446221784,1.365068368,1.1048807
Cdk7,33.85709364,50.95993205,31.07148944,26.55473119,21.69993192,19.64513474
Cdkl2,15.79693614,20.80754219,15.16846424,10.74388236,11.18953344,10.5304953
Cdkn2aipnl,52.35160582,77.420339,60.77896012,50.64460423,40.01772563,28.94025132
Cdkn2b,2.328344183,2.743374825,2.513607974,1.645763502,0.625269167,0.822065275
Cdsn,2.616117536,3.949108687,2.757869988,3.07473863,1.818823494,1.047253909
Cela1,3.10870792,3.899131561,3.548450668,3.355289605,2.517514952,1.320447592
Cenpj,12.56917109,20.34276731,14.08618864,13.12219104,6.973811651,6.350202426
Cenpl,16.87130992,20.44437112,18.94522121,12.7024096,11.19860641,7.754504816
Cenpo,12.96066237,19.46155672,12.3585713,10.74714748,9.749124563,6.394967079
Cep41,4.938085274,13.25532453,8.404089919,10.02258904,6.893761793,7.012538203
Cfap74,1.737680162,4.52260135,3.275265251,3.390849339,2.29888248,2.012817817
Cfl1,687.1890139,749.4277779,534.6707775,378.7436729,408.5799658,344.0785992
Chac2,4.005153628,5.274290575,4.489976894,4.3606763,3.300335819,1.679979982
Champ1,26.22046975,63.68431832,53.24932701,47.44308462,36.54112416,27.75343337
Chml,14.44428973,24.85219607,16.74662372,17.12253786,11.35193446,10.31395788
Chordc1,56.61210505,85.90943739,58.58358236,41.62627958,41.17799227,41.1072902
Chrac1,12.02406976,15.97347321,13.15159215,11.5461165,9.891384608,5.838662807
Chrna9,3.9395719,6.76717713,4.303095883,4.673915917,3.018494381,2.036585334
Ciao1,39.84980556,50.26126628,36.05203183,25.89754376,25.84593203,22.41064532
Ciapin1,65.68965815,97.25216606,71.08027637,53.74467466,42.47988692,34.27311807
Cinp,61.500715,84.74169027,61.20520794,39.23009455,31.64942814,28.30362728
Cldn20,0.574981678,1.925932684,1.863947481,1.63467105,0.950278441,0.74804188
Cldn9,2.147298032,3.266494856,1.841048056,1.037507707,0.661304319,0.136622848
Clmp,1.286530366,3.516381495,1.70058141,1.495071155,1.243280505,1.185914499
Cmah,0.350296759,0.570285385,0.304873226,0.256365559,0.086065973,0.054447137
Cmc2,17.51252341,17.67791144,14.94406551,13.08812197,11.00282881,8.060510642
Cmpk2,0.853386192,2.249734304,1.091530127,1.064057498,0.63206228,0.715803062
Cmtr2,3.703984285,13.32003711,11.90173634,10.17159948,6.261662863,3.867227426
Cntnap2,13.53006443,14.59368866,13.40291271,8.886067109,5.635731,3.370254601
Coa3,16.78975355,21.70867273,14.55661245,9.915398996,10.60442398,9.291098538
Coa7,5.572332575,17.68779376,14.8375741,13.30110921,8.128566124,6.112491449
Cog8,7.964145038,28.11082442,24.46253765,16.11142813,11.80437088,8.757581524
Col12a1,0.750831106,1.181608639,1.053675367,0.512735978,0.293496529,0.21739455
Cptp,1.123909754,4.155908196,3.272875149,2.399049565,1.426407535,0.940790578
Cradd,4.434656548,7.48386688,5.68880295,3.555127375,3.446986819,3.349720825
Crnkl1,55.57732571,75.9006678,56.38395412,39.10784757,39.03193992,36.52042832
Crocc2,3.723556783,4.036060595,2.996650167,3.472961848,1.413051126,0.722623248
Csk,20.8075047,34.72116301,23.77543212,21.72588527,16.51869281,14.58333978
Cstf2t,26.5737774,48.63764214,37.85177937,29.2294145,22.82374737,17.68768926
Cstf3,62.85767399,126.2012607,83.31327048,68.32562574,61.76845577,47.19043993
Ctdsp1,7.689706041,20.90923314,13.5673626,14.10935964,11.72903549,11.39270847
Ctr9,75.14385695,199.9435751,169.3543519,107.0874528,78.48428031,63.10933368
Cttnbp2nl,6.595582534,21.69208471,15.96562367,14.75121701,9.013639095,9.025116257
Cubn,17.62345048,18.99829913,15.79289529,8.392287833,6.782431545,4.169000941
Cwc25,8.367086487,25.172353,22.67430423,15.20784731,11.84210663,8.491961197
Cyb5rl,2.211452867,5.294660608,4.010453668,3.572031808,2.039774214,1.755565308
Cybc1,16.63934887,18.73873619,15.88371182,15.45456617,10.17722051,7.302638576
Cyp2b23,0.276521253,0.870344481,0.830364732,0.279612429,0.32731315,0.13794059
Cyp2s1,24.17119002,43.40628247,40.21490849,22.7691029,17.09843183,15.44260099
Cyth4,1.786138384,2.678688968,1.809554576,1.657665406,0.990391498,0.335996157
D11Wsu47e,13.42054605,27.1020318,21.37834846,16.28296418,10.67423046,9.441112396
D130058E05Rik,1.887483167,4.168600629,2.608491468,2.051289866,1.112364543,1.381208783
D330041H03Rik,1.816520257,2.520254702,2.336313579,1.908868822,1.633592481,0.579761932
D5Ertd605e,0.877297752,1.632591426,0.833140908,0.380640814,0.232582182,0.304955745
Dact2,9.759840576,43.00191809,33.92032241,24.45501713,22.11369306,17.68146072
Dars2,44.62726165,88.53725564,55.39052356,34.48499901,25.43377457,18.94111182
Dbnl,10.98243248,39.14083834,18.16705468,10.8888492,9.327687753,9.438128277
Dclre1b,3.11791269,8.156630543,5.447440714,5.073240641,2.861117188,1.654692527
Dcun1d4,22.58021494,45.38731927,29.90009116,25.05589171,16.94999274,11.43655479
Ddc,19.51493859,24.1578621,10.63465774,5.873942353,8.437796307,7.839302778
Ddx10,94.35332057,134.4145807,88.12790927,62.63566533,62.71628394,61.09785838
Ddx18,211.3524488,342.6431801,213.0633478,157.9103226,189.606955,184.9539345
Ddx21,459.8491878,615.0646932,452.577854,312.1724946,295.3262038,317.7759291
Ddx28,7.015576891,14.62162811,10.71381661,8.381019355,8.360597996,5.737867457
Ddx39,204.7937777,320.5091808,196.824424,140.4102304,150.6878206,132.6615186
Ddx49,34.68223843,58.83465789,41.24700251,27.99957515,28.49542644,26.20264817
Ddx56,33.95423198,61.9073442,42.60661539,33.61310122,24.85044217,29.95090548
Ddx58,7.680100072,12.05924387,7.030862584,3.415300393,3.213368828,4.838807413
Dgcr8,20.70870681,45.77551606,26.57823488,18.71763087,15.25439263,15.66774174
Dhfr,35.48612969,50.84586579,42.97288891,26.97111126,25.0210147,21.54140842
Dhrs4,16.09037143,19.10668443,11.52286338,6.651360232,9.059996443,8.879792005
Dipk1a,4.126882695,11.47521368,8.295094731,9.552339787,6.563945053,6.53887123
Diras1,1.670011592,2.092405639,1.374317033,0.948016424,0.325067069,0.384440084
Dlc1,64.34901246,100.6176127,64.7030619,44.16181677,28.0312014,28.4485135
Dlgap1,4.179163345,5.699959822,3.798048839,2.419647187,2.557921112,2.357438113
Dnaja1,193.0547526,238.2866227,151.2167777,105.311169,98.75695377,79.59126546
Dnajc28,1.279559012,4.743465166,2.565744275,2.243658928,1.026627257,0.602669108
Dnajc30,0.906161774,2.870498581,2.254693631,2.088848732,1.568745088,1.441655546
Dock2,2.299660483,2.464833884,1.99553847,1.603497242,0.778490271,0.628035244
Dok2,6.110058502,9.08319575,6.031938114,4.578731079,4.494026602,4.042659764
Dolk,1.169420182,4.612684407,3.658340813,3.475809527,2.774665862,2.853451822
Dppa4,82.83877251,117.2824926,74.66621368,46.38946644,51.18539094,54.43894752
Dpysl5,22.64800227,31.14780448,29.19669626,19.78770667,12.59701819,12.74610827
Dram1,1.535132837,1.55480454,1.18836136,0.897317469,0.604873678,0.500326945
Dse,33.7528386,64.06409186,42.99096751,32.38293594,27.72301916,26.81492455
Dsel,7.589113719,15.16934142,12.50565873,11.41322514,6.180566395,6.879652917
Dtx3l,3.516495884,4.993710848,2.30443812,2.326845272,2.136843529,1.984441764
Dubr,3.453352615,7.535997247,4.799440595,3.373426632,1.182420732,1.282517022
Dus4l,5.732930048,14.28675274,13.28657196,11.71282344,10.07043334,6.500819635
Dusp14,3.81867211,4.030481775,3.217978557,3.251582782,1.714484125,0.966571659
Dusp27,1.545986033,7.924453358,2.529807517,1.758765529,1.340016925,1.350047692
Dusp6,7.206150765,30.91293066,16.21100075,8.843953176,6.324543775,5.214591182
Duxbl1,0.350296759,5.033753674,4.688344231,2.849871767,1.538557189,0.858769199
Dynll1,202.1318469,216.2416747,155.5844592,112.6334671,98.3937714,71.30581529
Dyrk2,11.19646785,22.62642461,16.88518188,17.20604797,12.26644726,8.437539647
Dyrk3,37.15474738,115.2553032,113.7827958,63.90452137,43.85439133,30.7284384
E2f2,18.5758312,31.68419347,20.33932107,16.06141478,15.77214646,11.43027534
E2f3,10.78311371,30.01570306,24.26122694,20.6239569,14.75960812,10.12620844
E430018J23Rik,0.054447137,0.734160867,0.585170298,0.345408686,0.419947771,0.251109525
EU599041,9.057046559,21.65351252,11.45221255,12.29456341,10.12768254,8.762675706
Ebna1bp2,139.7614214,205.5683583,136.8145615,91.31287406,94.4148151,74.91975945
Echdc1,3.566665974,5.880547961,2.844898903,2.262636018,1.891399003,1.785028861
Ecscr,4.350770887,4.972628539,3.945201137,2.072250887,1.854875515,1.735338294
Eef1akmt1,10.40607437,16.73750378,7.189487375,4.874435223,5.165642499,3.770384546
Eef1d,378.5985406,380.636921,300.668115,204.4871019,217.4221122,202.9093291
Efcab7,2.672836275,5.80253051,2.697308623,2.101202431,1.967285151,1.960264228
Efhb,2.380502142,4.37461394,2.880291417,1.918323594,1.613182791,2.199443562
Egln1,37.67025822,56.19506239,23.31203622,15.32464221,13.86793083,12.19649077
Egln3,29.46230415,58.85510378,17.25896879,8.148775375,4.347408624,3.063472148
Egr1,1.328504009,5.641291694,3.352655709,2.596925104,1.274620921,0.714302259
Ehbp1l1,13.42330412,13.87660442,8.551925286,7.046259376,5.185265389,7.288203094
Ehd3,2.354215512,5.437258008,4.290354338,2.942891332,1.376651704,1.188636104
Eid2,9.160612368,20.43473671,17.76815369,14.14501569,12.65606521,9.342974199
Eif2b2,47.24397894,63.07916239,43.03726946,28.84579692,28.6334932,26.84131911
Eif4e2,216.7670083,242.0941673,148.8251365,111.0643993,108.9357012,126.7263626
Eif6,107.4148692,181.4900156,115.0232332,80.60197964,80.55693746,67.04053111
Elof1,39.44379911,48.24406613,28.71386131,19.91656586,21.92034622,20.9267969
Emc9,4.928498987,5.240363556,4.996427793,3.384837436,2.456322664,1.572465181
Eml1,6.356430933,6.779846628,6.306715734,5.039217118,2.09815091,2.298647724
Eno1,3547.644064,3676.521227,2590.111264,958.761437,959.2958219,935.4827691
Eno1b,904.2027824,930.0947773,635.8397916,231.2764257,242.3640809,223.7947051
Enox1,7.787707401,21.25733607,6.490246241,4.810507986,3.111706062,4.60924763
Enpp3,39.67811811,52.66461629,38.90028825,27.01768135,29.46642939,28.83002923
Eomes,2.225096761,3.530896805,2.05001283,2.341447357,0.99724299,1.414864888
Ephb4,9.673282587,16.30712387,13.65417007,12.67739301,8.122857382,6.803628359
Epor,1.542740298,3.530879583,1.862288292,1.521553474,0.598099294,0.248429761
Eprn,4.08215539,6.859193073,3.02768109,1.583603678,1.563259493,0.989029888
Eras,31.97723531,37.13819937,20.91552297,11.35946021,11.15433433,9.560328293
Erbb2,4.181697554,10.09703593,5.78915995,5.561820863,4.375831783,4.415589741
Ercc2,25.09170541,33.02590513,25.13526022,20.90437819,15.58839786,14.01265603
Ercc6l,11.3418436,42.47462089,27.88175076,20.7687583,17.3650956,11.3534107
Esam,1.193792339,1.65525391,0.808473659,0.493353648,0.668110371,0.660523687
Esrp2,2.231779504,5.582959142,1.894785658,1.723743411,1.671439444,1.292363949
Etaa1,14.08427745,39.497117,33.3279005,28.43181556,21.53783878,17.13418217
Etfbkmt,7.062238624,12.16177429,7.059309499,6.122535651,5.198000796,4.415589741
Exo5,3.014031579,11.61029747,7.284401442,4.742100222,1.714484125,1.565503218
Exoc3l,6.177771657,10.70313297,4.323499784,2.232763854,3.147134647,3.576452257
Exoc7,13.71044771,18.15052526,12.18475675,9.438191761,8.316271925,9.992313677
Exoc8,1.466530146,6.770205461,5.742486045,5.137037927,2.954002051,1.947097136
Exosc4,14.07514596,23.1325731,12.75962969,9.698027783,7.694836126,6.349997244
F2rl1,24.02664263,51.0431565,41.68189678,33.57929618,27.50923014,27.57180623
F830208F22Rik,3.157677996,3.600944085,2.721880131,2.112603731,1.164601658,1.385261839
F8a,2.401559864,5.443824126,5.212619903,5.187810295,4.679287602,4.297783408
Faap24,1.934370382,5.482682324,4.635335233,4.133419477,1.985643899,1.378110324
Fabp6,0.423986901,0.681248174,0.363413543,0.104932186,0.146996334,0.108332241
Fadd,0.23740859,1.959556656,1.862288292,1.518018616,0.925092787,0.435647434
Fam111a,45.37927558,54.83181608,43.79075586,31.92473527,27.23744541,19.30392588
Fam120b,7.511278913,17.36619042,14.43698467,12.06021172,9.279458848,8.090603412
Fam122a,0.719914656,4.399242879,4.363203388,2.884326074,2.63218056,2.00365012
Fam169a,30.7746568,86.45926094,44.84987604,31.45661328,26.26395862,21.1345469
Fam183b,2.858263997,2.879947497,1.335345208,0.438911588,0.293496529,0.167661056
Fam184b,0.423986901,1.379724059,0.390653448,0.279612429,0.352136001,0.275341017
Fam189b,9.401497697,9.77288081,7.77018312,6.905661334,4.894583816,4.319139899
Fam207a,30.54037015,41.92345571,30.53728903,26.30862198,21.28994264,16.09787506
Fam20a,2.144525511,3.132321251,2.334360894,0.904362644,1.024546111,1.2128111
Fam210a,23.48512628,39.3589168,27.35619915,21.46360225,15.14961686,14.50031576
Fam222b,4.101093581,17.34674148,15.4032394,15.06944571,9.884806675,7.833099383
Fam32a,21.7546611,54.71791499,29.56309373,18.78791707,17.41858118,13.3468068
Fam43a,10.29647422,28.9636876,23.50705954,20.67776947,14.67245791,14.86939828
Fam72a,9.148804678,12.62949762,11.92546163,8.286107473,7.280472544,4.668980384
Fam83b,0.497883216,3.44137454,1.730867419,1.235149135,0.812445565,0.828919747
Fam83h,2.187353196,7.50853411,5.38798701,4.935159815,3.633600117,2.458732953
Fancf,1.229568632,6.490918833,5.475399717,4.36409408,2.673951515,1.719701728
Fastkd5,1.590100458,7.060382639,2.778391645,1.237992587,1.13011948,0.57720205
Fat2,3.842091486,3.898699292,2.00746855,2.731971627,1.683731187,1.741922744
Fblim1,52.39925545,113.0593678,80.99965513,84.80144729,65.53314359,60.88859666
Fbxl15,2.494453482,3.312969931,2.566747452,1.82842565,1.189305171,1.113511467
Fbxo10,3.604403543,7.896517814,4.954450224,5.115815691,3.719809748,3.172240532
Fbxo16,2.429383259,8.591201647,8.203944395,5.178917916,4.44676768,3.489774884
Fbxw10,1.09286795,3.263283744,1.361454086,1.148837422,0.485390076,0.687498317
Fbxw17,7.23078274,9.773395907,7.759418822,6.351834795,4.276786161,4.551159889
Fcf1,61.55320532,81.0881394,52.08864508,37.21985027,42.36883083,35.42131418
Fem1a,4.003931429,17.11165735,13.87298261,9.51103768,8.248924811,7.508047484
Fgfbp1,0.842940185,2.378318254,1.445692319,0.749184506,0.598099294,0.418134098
Fgfr3,25.27082316,27.62792835,13.99463141,11.662992,7.814937152,8.421448457
Fhl3,2.563905448,4.800139022,3.798319358,3.004501672,1.545634945,1.350047692
Fignl1,56.24852928,133.3463622,110.79137,98.19155697,85.92525796,49.18738995
Fiz1,14.22100728,50.45510872,44.07892034,34.51220287,33.91075176,25.45366657
Fkbpl,0.86640173,3.674401171,2.702970626,2.546735989,1.774122613,1.048553593
Fkrp,1.732597722,4.408787881,3.490658911,3.339239322,2.266726251,1.884720605
Flrt3,1.100289519,5.239227169,4.181637283,3.704226933,1.67396044,1.161692981
Flt1,1.996684151,2.904565506,1.248236992,1.074634193,0.548489678,0.79512278
Fn3krp,16.77275917,18.91179174,15.00634555,13.77435128,9.967736473,6.17864913
Foxr1,4.450000281,4.636662064,2.609985176,1.284946258,0.995347829,0.51913661
Frem1,1.373755797,1.883101179,0.799556609,0.916422984,0.539426907,0.358843846
Frmpd1,1.135059696,4.324461827,4.167299848,3.32898606,1.610781203,0.911036403
Ftsj1,57.31600052,86.76444696,46.14205564,37.5870005,34.76545776,31.10962752
Ftsj3,141.2333243,239.1267606,155.4403167,113.0223106,118.7605994,114.6550194
Fus,291.7217438,560.2785096,428.3312905,306.2199595,250.8349123,214.8449161
Fut10,8.6571305,15.95527615,11.19041526,9.545111699,5.801798081,3.710244283
G2e3,125.6576646,147.8230688,86.66749494,62.76930432,56.35156095,51.75231935
G3bp2,299.8092843,509.9343577,256.6011221,162.831304,152.0660359,148.6220378
G6pdx,56.79475259,71.1797078,44.57760818,25.55107161,29.3676456,28.93536786
Gabra4,1.663066783,1.875915501,1.696091672,1.223571879,0.386024608,0.326453154
Gal3st1,1.022048274,2.40660663,1.386927017,1.31560392,0.787653178,0.500326945
Gal3st2c,0.34299338,0.813698829,0.419066051,0.551321187,0.144694669,0.111018105
Galk1,128.4736878,129.7277276,95.27412027,58.75922113,60.45768551,67.284677
Galnt9,0.997373714,1.536523244,1.310734162,1.33539977,0.839373295,0.330635123
Garem2,2.987775656,3.555835514,2.485436752,2.578551254,1.559339159,0.93654421
Gas2l1,10.15273061,20.03321922,9.60431155,9.730831996,7.232198736,8.296275355
Gbx2,1.652286399,7.95258844,6.084958001,4.354878362,3.661778766,1.580448714
Gck,1.45848194,2.499919924,0.726693836,0.462239861,0.207856235,0.139334588
Gemin6,22.20313343,36.91303792,24.2354994,17.73701569,13.03487452,7.162157295
Gen1,4.882516748,18.2322522,9.17031944,8.669297246,6.062311881,5.458312645
Gfap,1.929463793,4.981047306,1.976091031,1.323625588,0.638859037,0.299479873
Gfod1,12.97060069,16.09291778,14.17437041,13.92897297,9.240766191,6.791317056
Gfod2,10.12381147,13.45825167,7.007486235,5.575091338,3.805974583,3.71885264
Ggta1,17.47056252,40.06821206,38.8156696,34.39641243,34.29117527,28.81900456
Gins1,33.14837027,42.46220918,28.53172536,23.21307976,21.72966989,13.82860059
Gins4,62.82532666,79.20396668,57.37494758,39.07853118,34.80564123,30.98505834
Gjb1,1.609704523,1.812576157,1.248236992,0.477503324,0.598099294,0.412648808
Gjb4,1.821274777,4.113867197,2.761174021,2.643850719,2.255800832,1.346201487
Glrx,13.03994643,24.60439028,20.5521431,9.585541503,11.18790555,8.111707017
Gm10053,3.574862713,5.387629689,4.135149229,3.222248024,2.690806905,1.733921837
Gm10108,4.087532569,5.495037283,4.244667422,2.995492861,3.380814812,2.240551916
Gm10130,5.08887882,15.92308677,14.20849022,9.702341982,6.837765942,5.046736181
Gm10131,8.528031401,9.17368513,7.043531813,4.049780907,4.28466773,3.950366143
Gm10167,5.508368181,8.911745424,5.718154671,2.96611157,2.353255619,2.753352805
Gm10182,2.187353196,3.029765398,1.730867419,1.521553474,1.367632527,1.352751668
Gm10184,3.80620921,4.747310845,4.635335233,3.122218362,2.693585228,1.851114461
Gm10244,0.529515004,1.149904973,1.02884957,1.03275795,0.356636472,0.21739455
Gm10282,40.4891469,47.77069165,35.19432828,22.78559132,26.47952664,20.68651354
Gm10286,1.638291035,1.722224498,0.890202888,0.543469168,0.541799874,0.44247471
Gm10357,3.408686015,4.486764449,2.753144186,2.228508556,2.273647601,1.790704501
Gm10416,1.053843179,2.884859303,1.837887082,1.188082171,1.507216772,0.719851281
Gm10479,1.623828935,2.882436655,1.921605112,1.832435072,1.214081543,0.773754518
Gm10482,0.082660838,0.841664502,0.838262863,0.34928335,0.532502514,0.220103293
Gm10522,0.564404914,1.057316079,0.583989222,0.20191376,0.205616454,0.167661056
Gm10639,0.082660838,0.659333429,0.500801884,0.438911588,0.329665813,0.082737743
Gm1070,1.55366498,6.217415841,5.480369685,3.687453848,2.071623915,1.82741282
Gm10775,0.107269741,0.813698829,0.810891351,0.237055444,0.200963346,0.21739455
Gm11543,0.054447137,10.8560012,9.547205414,5.567688509,4.707682363,2.957007965
Gm11585,14.02980173,16.8372254,9.761481738,8.651931125,9.858776276,8.495186633
Gm11992,1.297129363,1.851826066,0.704571241,0.411687188,0.266489808,0.410057596
Gm12092,0.07905604,0.534242728,0.391826147,0.33802948,0.115405308,0.082737743
Gm12258,1.353446626,4.886108208,3.209218174,4.29692423,2.18412976,2.325226077
Gm12408,0.054447137,1.565116145,1.02884957,0.663443796,0.295743748,0.139334588
Gm12537,5.632683372,5.654438111,4.74066261,3.144528825,4.234535656,3.862601558
Gm12730,0.054447137,1.504890516,0.862787977,0.357312541,0.237186993,0.054447137
